chr1	27228156	27402615	chr1	AUGUSTUS	mRNA	27349096	27354538	0.79	-	.	ID=g887.t1;Parent=g887;em_target=48698.ENSPFOP00000007298;em_score=792.0;em_evalue=2.02e-283;em_tcov=100.0;em_OGs=KOG1721@1|root,KOG1721@2759|Eukaryota,38FFA@33154|Opisthokonta,3BHGB@33208|Metazoa,3CYM5@33213|Bilateria,486FC@7711|Chordata,48WD5@7742|Vertebrata,49WHE@7898|Actinopterygii;em_COG_cat=K;em_desc=zinc finger and BTB;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=ZBTB48;em_KEGG_ko=ko:K10519;em_BRITE=ko00000,ko04121;em_PFAMs=BTB,zf-C2H2;em_GOs=GO:0000723,GO:0000781,GO:0000981,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003691,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010833,GO:0016043,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0031981,GO:0032200,GO:0034641,GO:0042162,GO:0042592,GO:0042802,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0045893,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0060249,GO:0060255,GO:0065007,GO:0065008,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0098687,GO:0140110,GO:1901360,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27349450	27350262	1.0	-	.	ID=g887.t1.intron1;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27349450	27350262	268.632885	-	0	ID=g887.t2.intron1;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27350263	27350351	.	-	.	ID=g887.t1.exon2;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27350263	27350351	1.0	-	2	ID=g887.t1.CDS2;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27350263	27350351	268.632885	-	2	ID=g887.t2.CDS2;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27350263	27350351	268.632885	-	2	ID=g887.t2.exon2;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27350352	27350446	1.0	-	.	ID=g887.t1.intron2;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27350352	27350446	268.632885	-	0	ID=g887.t2.intron2;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27350447	27350611	.	-	.	ID=g887.t1.exon3;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27350447	27350611	1.0	-	2	ID=g887.t1.CDS3;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27350447	27350611	268.632885	-	2	ID=g887.t2.CDS3;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27350447	27350611	268.632885	-	2	ID=g887.t2.exon3;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27350612	27351340	1.0	-	.	ID=g887.t1.intron3;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27350612	27351340	268.632885	-	0	ID=g887.t2.intron3;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27351341	27351477	.	-	.	ID=g887.t1.exon4;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27351341	27351477	1.0	-	1	ID=g887.t1.CDS4;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27351341	27351477	268.632885	-	1	ID=g887.t2.CDS4;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27351341	27351477	268.632885	-	1	ID=g887.t2.exon4;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27351478	27351566	1.0	-	.	ID=g887.t1.intron4;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27351478	27351566	268.632885	-	0	ID=g887.t2.intron4;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27351567	27351721	.	-	.	ID=g887.t1.exon5;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27351567	27351721	1.0	-	0	ID=g887.t1.CDS5;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27351567	27351721	268.632885	-	0	ID=g887.t2.CDS5;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27351567	27351721	268.632885	-	0	ID=g887.t2.exon5;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27351722	27351994	1.0	-	.	ID=g887.t1.intron5;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27351722	27351994	268.632885	-	0	ID=g887.t2.intron5;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27351995	27352081	.	-	.	ID=g887.t1.exon6;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27351995	27352081	1.0	-	0	ID=g887.t1.CDS6;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27351995	27352081	268.632885	-	0	ID=g887.t2.CDS6;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27351995	27352081	268.632885	-	0	ID=g887.t2.exon6;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27352082	27352154	1.0	-	.	ID=g887.t1.intron6;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27352082	27352154	268.632885	-	0	ID=g887.t2.intron6;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27352155	27352247	.	-	.	ID=g887.t1.exon7;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27352155	27352247	1.0	-	0	ID=g887.t1.CDS7;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27352155	27352247	268.632885	-	0	ID=g887.t2.CDS7;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27352155	27352247	268.632885	-	0	ID=g887.t2.exon7;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27352248	27352323	1.0	-	.	ID=g887.t1.intron7;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27352248	27352323	268.632885	-	0	ID=g887.t2.intron7;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27352324	27352429	.	-	.	ID=g887.t1.exon8;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27352324	27352429	1.0	-	1	ID=g887.t1.CDS8;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27352324	27352429	268.632885	-	1	ID=g887.t2.CDS8;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27352324	27352429	268.632885	-	1	ID=g887.t2.exon8;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27352430	27352501	1.0	-	.	ID=g887.t1.intron8;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27352430	27352501	268.632885	-	0	ID=g887.t2.intron8;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27352502	27352643	.	-	.	ID=g887.t1.exon9;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27352502	27352643	0.79	-	2	ID=g887.t1.CDS9;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27352502	27352818	268.632885	-	0	ID=g887.t2.CDS9;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27352502	27352818	268.632885	-	0	ID=g887.t2.exon9;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27352644	27352736	0.79	-	.	ID=g887.t1.intron9;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27352737	27352818	.	-	.	ID=g887.t1.exon10;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27352737	27352818	0.79	-	0	ID=g887.t1.CDS10;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27352819	27353857	1.0	-	.	ID=g887.t1.intron10;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	intron	27352819	27353857	268.632885	-	0	ID=g887.t2.intron9;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27353858	27354538	.	-	.	ID=g887.t1.exon11;Parent=g887.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27353858	27354538	1.0	-	0	ID=g887.t1.CDS11;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	CDS	27353858	27354538	268.632885	-	0	ID=g887.t2.CDS10;Parent=g887.t2
chr1	27228156	27402615	chr1	gmst	exon	27353858	27354538	268.632885	-	0	ID=g887.t2.exon10;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	start_codon	27354536	27354538	.	-	0	ID=g887.t1.start1;Parent=g887.t1
chr1	27228156	27402615	chr1	gmst	start_codon	27354536	27354538	268.632885	-	0	ID=g887.t2.start1;Parent=g887.t2
chr1	27228156	27402615	chr1	AUGUSTUS	start_codon	27357585	27357587	.	+	0	ID=g888.t1.start1;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27357585	27358046	.	+	.	ID=g888.t1.exon1;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27357585	27358046	0.49	+	0	ID=g888.t1.CDS1;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	gene	27357585	27363067	.	+	.	ID=g888
chr1	27228156	27402615	chr1	AUGUSTUS	mRNA	27357585	27363067	0.49	+	.	ID=g888.t1;Parent=g888;em_target=48698.ENSPFOP00000007348;em_score=1180.0;em_evalue=0.0;em_tcov=100.0;em_OGs=COG1341@1|root,KOG2750@2759|Eukaryota,38EJ3@33154|Opisthokonta,3BJSZ@33208|Metazoa,3CTNB@33213|Bilateria,47YZY@7711|Chordata,496QN@7742|Vertebrata,49UBS@7898|Actinopterygii;em_COG_cat=S;em_desc=Nucleolar protein 9;em_max_annot_lvl=33208|Metazoa;em_Preferred_name=NOL9;em_KEGG_ko=ko:K06947;em_BRITE=ko00000,ko01000,ko03009;em_PFAMs=CLP1_P;em_GOs=GO:0000166,GO:0000448,GO:0000460,GO:0000463,GO:0000466,GO:0000469,GO:0000470,GO:0000478,GO:0000479,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0005856,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019205,GO:0022613,GO:0030554,GO:0031974,GO:0031981,GO:0032553,GO:0032555,GO:0032559,GO:0034470,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0042254,GO:0042273,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045111,GO:0046483,GO:0051731,GO:0070013,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27358047	27358134	1.0	+	.	ID=g888.t1.intron1;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27358135	27358345	.	+	.	ID=g888.t1.exon2;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27358135	27358345	1.0	+	0	ID=g888.t1.CDS2;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27358346	27358958	1.0	+	.	ID=g888.t1.intron2;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27358959	27359089	.	+	.	ID=g888.t1.exon3;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27358959	27359089	1.0	+	2	ID=g888.t1.CDS3;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27359090	27359198	1.0	+	.	ID=g888.t1.intron3;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27359199	27359334	.	+	.	ID=g888.t1.exon4;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27359199	27359334	1.0	+	0	ID=g888.t1.CDS4;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27359335	27359773	1.0	+	.	ID=g888.t1.intron4;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27359774	27359870	.	+	.	ID=g888.t1.exon5;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27359774	27359870	1.0	+	2	ID=g888.t1.CDS5;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27359871	27359984	1.0	+	.	ID=g888.t1.intron5;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27359985	27360082	.	+	.	ID=g888.t1.exon6;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27359985	27360082	1.0	+	1	ID=g888.t1.CDS6;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27360083	27361532	1.0	+	.	ID=g888.t1.intron6;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27361533	27361700	.	+	.	ID=g888.t1.exon7;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27361533	27361700	1.0	+	2	ID=g888.t1.CDS7;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27361701	27361780	1.0	+	.	ID=g888.t1.intron7;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27361781	27362033	.	+	.	ID=g888.t1.exon8;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27361781	27362033	1.0	+	2	ID=g888.t1.CDS8;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27362034	27362113	1.0	+	.	ID=g888.t1.intron8;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27362114	27362228	.	+	.	ID=g888.t1.exon9;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27362114	27362228	1.0	+	1	ID=g888.t1.CDS9;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27362229	27362432	1.0	+	.	ID=g888.t1.intron9;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27362433	27362607	.	+	.	ID=g888.t1.exon10;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27362433	27362607	1.0	+	0	ID=g888.t1.CDS10;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27362608	27362725	1.0	+	.	ID=g888.t1.intron10;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27362726	27362859	.	+	.	ID=g888.t1.exon11;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27362726	27362859	1.0	+	2	ID=g888.t1.CDS11;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	intron	27362860	27362947	1.0	+	.	ID=g888.t1.intron11;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27362948	27363067	.	+	.	ID=g888.t1.exon12;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27362948	27363067	1.0	+	0	ID=g888.t1.CDS12;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	stop_codon	27363065	27363067	.	+	0	ID=g888.t1.stop1;Parent=g888.t1
chr1	27228156	27402615	chr1	AUGUSTUS	start_codon	27365928	27365930	.	+	0	ID=g889.t1.start1;Parent=g889.t1
chr1	27228156	27402615	chr1	gmst	start_codon	27365928	27365930	480.035196	+	0	ID=g889.t2.start1;Parent=g889.t2
chr1	27228156	27402615	chr1	AUGUSTUS	exon	27365928	27366009	.	+	.	ID=g889.t1.exon1;Parent=g889.t1
chr1	27228156	27402615	chr1	AUGUSTUS	CDS	27365928	27366009	1.0	+	0	ID=g889.t1.CDS1;Parent=g889.t1
chr1	27228156	27402615	chr1	gmst	CDS	27365928	27366009	480.035196	+	0	ID=g889.t2.CDS1;Parent=g889.t2
chr1	27228156	27402615	chr1	gmst	exon	27365928	27366009	480.035196	+	0	ID=g889.t2.exon1;Parent=g889.t2
