chr	start	end	group
chr11	4343555	4343557	plat
chr11	4356511	4356513	pmex
chr11	4511862	4511864	plat
chr11	4551196	4551198	plat
chr11	4551222	4551224	plat
chr11	4585971	4585973	pmex
chr11	4591066	4591068	plat
chr11	4662251	4662253	plat
chr11	4711789	4711791	plat
chr11	4770688	4770690	pmex
chr11	4776140	4776142	pmex
chr11	4779327	4779329	plat
chr11	4779862	4779864	plat
chr11	4803931	4803933	plat
chr11	4879559	4879561	pmex
chr11	4879561	4879563	pmex
chr11	4886650	4886652	pmex
chr11	4910011	4910013	plat
chr11	4935487	4935489	pmex
chr11	4953572	4953574	pmex
chr11	4975018	4975020	pmex
chr11	5012571	5012573	pmex
chr11	5147160	5147162	pmex
chr11	5160783	5160785	plat
chr11	5183429	5183431	pmex
chr11	5183993	5183995	plat
chr11	5248434	5248436	pmex
chr11	5248436	5248438	pmex
chr11	5294728	5294730	plat
chr11	5401345	5401347	pmex
chr11	5411421	5411423	plat
chr11	5414507	5450273	pmex
chr11	5457831	5457833	plat
chr11	5493401	5493403	pmex
chr11	5573173	5573175	pmex
chr11	5580082	5580084	pmex
chr11	5613553	5613555	pmex
chr11	5659620	5659622	plat
chr11	5659621	5659623	plat
chr11	5731551	5731553	pmex
chr11	5781907	5781909	plat
chr11	5872276	5872278	pmex
chr11	5915710	5915712	plat
chr11	5915717	5915719	plat
chr11	5989453	5989455	pmex
chr11	5993396	5993398	pmex
chr11	5993397	5993399	pmex
chr11	6022474	6022476	plat
chr11	6024159	6024161	plat
chr11	6024615	6024617	plat
chr11	6056334	6056336	pmex
chr11	6056893	6056895	plat
chr11	6062857	6062859	plat
chr11	6134803	6134805	pmex
chr11	6140966	6140968	pmex
chr11	6256915	6256917	pmex
chr11	6400046	6400048	pmex
chr11	6462760	6462762	pmex
chr11	6464153	6464155	mix
chr11	6464155	6464157	mix
chr11	6528814	6528816	pmex
chr11	6531591	6531593	pmex
chr11	6531593	6531595	pmex
chr11	6541661	6541663	pmex
chr11	6570332	6570334	pmex
chr11	6604310	6604312	plat
chr11	6619405	6619407	pmex
chr11	6621385	6621387	plat
chr11	6667810	6667812	pmex
chr11	6694508	6694510	plat
chr11	6719680	6719682	plat
chr11	6743099	6743101	pmex
chr11	6745541	6745543	plat
chr11	6761557	6761559	pmex
chr11	6761558	6761560	pmex
chr11	6778863	6778865	pmex
chr11	6779675	6779677	pmex
chr11	6780387	6780389	pmex
chr11	6789438	6789440	pmex
chr11	6801579	6801581	pmex
chr11	6846866	6846868	pmex
chr11	6896503	6896505	mix
chr11	6896513	6896515	mix
chr11	6896573	6896575	pmex
chr11	6929061	6929063	pmex
chr11	6929062	6929064	pmex
chr11	7013560	7013562	plat
chr11	7063454	7063456	plat
chr11	7068115	7068117	pmex
chr11	7129071	7129073	pmex
chr11	7138620	7138622	pmex
chr11	7190170	7190172	plat
chr11	7229201	7229203	pmex
chr11	7232925	7232927	pmex
chr11	7257111	7257113	pmex
chr11	7355972	7355974	pmex
chr11	7387044	7387046	pmex
chr11	7532067	7532069	plat
chr11	7532302	7532304	plat
chr11	7544724	7544726	pmex
chr11	7567639	7567641	mix
chr11	7643242	7643244	pmex
chr11	7784940	7784942	plat
chr11	7798712	7798714	pmex
chr11	7798718	7798720	pmex
chr11	7868620	7868622	pmex
chr11	7962600	7962602	plat
chr11	7968760	7968762	pmex
chr11	8043041	8043043	plat
chr11	8052825	8052827	pmex
chr11	8113579	8113581	pmex
chr11	8115662	8115664	plat
chr11	8153944	8153946	plat
chr11	8167656	8167658	pmex
chr11	8246485	8246487	plat
chr11	8268604	8268606	pmex
chr11	8273768	8273770	plat
chr11	8292616	8292618	pmex
chr11	8302344	8302346	plat
chr11	8328278	8328280	plat
chr11	8341092	8341094	plat
chr11	8359206	8359208	pmex
chr11	8359236	8359238	pmex
chr11	8378097	8378099	plat
chr11	8463464	8463466	mix
chr11	8523956	8523958	pmex
chr11	8551690	8551692	pmex
chr11	8609072	8609074	pmex
chr11	8624372	8624374	pmex
chr11	8646382	8646384	pmex
chr11	8661013	8661015	pmex
chr11	8678549	8678551	pmex
chr11	8696862	8696864	pmex
chr11	8757572	8757574	plat
chr11	8760180	8760182	plat
chr11	8784889	8784891	pmex
chr11	8809867	8809869	pmex
chr11	8817640	8817642	pmex
chr11	8824803	8824805	pmex
chr11	8933080	8933082	pmex
chr11	8995594	8995596	plat
chr11	9079293	9079295	pmex
chr11	9093789	9093791	pmex
chr11	9158663	9158665	pmex
chr11	9208889	9208911	plat
chr11	9250168	9250170	pmex
chr11	9428043	9428045	pmex
chr11	9433961	9433963	pmex
chr11	9437208	9437210	pmex
chr11	9593261	9593263	pmex
chr11	9596617	9596619	pmex
chr11	9596621	9596623	pmex
chr11	9627877	9627879	plat
chr11	9667838	9667840	pmex
chr11	9717386	9717388	plat
chr11	9803923	9803925	pmex
chr11	9872537	9872539	pmex
chr11	9885945	9885947	mix
chr11	9893241	9893243	pmex
chr11	9923538	9923540	plat
chr11	10010677	10010679	plat
chr11	10022065	10022067	plat
chr11	10068124	10068126	pmex
chr11	10088527	10088529	pmex
chr11	10235366	10235368	pmex
chr11	10350224	10350226	plat
chr11	10375425	10375427	pmex
chr11	10452400	10452402	plat
chr11	10475078	10475080	plat
chr11	10545762	10545766	pmex
chr11	10594629	10594631	pmex
chr11	10658004	10658006	plat
chr11	10658006	10658008	plat
chr11	10684441	10684443	plat
chr11	10702044	10702046	pmex
chr11	10708090	10708092	pmex
chr11	10793492	10793494	plat
chr11	10806220	10806222	pmex
chr11	10934032	10934034	pmex
chr11	11085004	11085006	pmex
chr11	11170248	11170250	plat
chr11	11185109	11185111	plat
chr11	11185124	11185126	plat
chr11	11228837	11228839	plat
chr11	11242793	11242795	plat
chr11	11265938	11265940	pmex
chr11	11274877	11274879	pmex
chr11	11275060	11275074	plat
chr11	11281762	11281764	plat
chr11	11464810	11464812	plat
chr11	11479474	11479476	pmex
chr11	11545381	11545383	pmex
chr11	11575020	11575022	plat
chr11	11617954	11617956	pmex
chr11	11677796	11677798	pmex
chr11	11712360	11712362	plat
chr11	11712375	11712377	plat
chr11	11733588	11733590	plat
chr11	11739964	11739966	pmex
chr11	11821465	11821467	pmex
chr11	11845532	11845534	pmex
chr11	11845533	11845535	pmex
chr11	11888133	11888135	pmex
chr11	11900821	11900823	pmex
chr11	11901724	11901726	pmex
chr11	11915859	11915861	plat
chr11	11925711	11925713	pmex
chr11	11930006	11930008	pmex
chr11	11938348	11938350	pmex
chr11	11952745	11952747	pmex
chr11	11990924	11990926	pmex
chr11	12034408	12034410	plat
chr11	12041164	12041166	pmex
chr11	12045070	12045072	pmex
chr11	12068903	12068905	pmex
chr11	12178871	12178873	pmex
chr11	12185564	12185566	pmex
chr11	12188102	12188104	pmex
chr11	12219240	12219242	pmex
chr11	12291738	12291740	pmex
chr11	12352521	12352523	pmex
chr11	12539205	12539207	plat
chr11	12610016	12610018	pmex
chr11	12626410	12626412	pmex
chr11	12660031	12660033	plat
chr11	12675503	12675505	pmex
chr11	12682995	12682997	pmex
chr11	12689179	12689181	plat
chr11	12702861	12702863	plat
chr11	12806399	12806401	mix
chr11	12810010	12810012	pmex
chr11	12819617	12819619	pmex
chr11	12854999	12855001	plat
chr11	12855009	12855011	plat
chr11	13019616	13019618	plat
chr11	13039892	13039894	pmex
chr11	13044571	13044573	pmex
chr11	13077625	13077627	pmex
chr11	13098830	13098832	plat
chr11	13126970	13126972	pmex
chr11	13131052	13131054	plat
chr11	13200205	13200207	plat
chr11	13239778	13239780	plat
chr11	13274427	13274429	plat
chr11	13301806	13301808	plat
chr11	13311684	13311686	pmex
chr11	13371624	13371626	pmex
chr11	13387737	13387739	pmex
chr11	13443227	13443229	plat
chr11	13468789	13468791	pmex
chr11	13504938	13504940	plat
chr11	13516826	13516828	pmex
chr11	13519320	13519322	pmex
chr11	13613621	13613623	pmex
chr11	13661049	13661051	plat
chr11	13725939	13725941	plat
chr11	13740642	13740644	pmex
chr11	13757156	13757158	plat
chr11	13759925	13759927	plat
chr11	13829724	13829726	mix
chr11	13873944	13873946	pmex
chr11	13905895	13905897	pmex
chr11	13934826	13934828	pmex
chr11	14009792	14009794	plat
chr11	14051091	14051093	pmex
chr11	14060644	14060646	pmex
chr11	14066480	14066482	pmex
chr11	14200581	14200583	pmex
chr11	14200584	14200586	pmex
chr11	14220374	14220376	plat
chr11	14228578	14228580	pmex
chr11	14263875	14263877	pmex
chr11	14264692	14264694	pmex
chr11	14285638	14285640	pmex
chr11	14310746	14310748	pmex
chr11	14369065	14369067	pmex
chr11	14386244	14386246	pmex
chr11	14391297	14391299	plat
chr11	14434401	14434403	pmex
chr11	14434402	14434404	pmex
chr11	14434584	14434586	pmex
chr11	14440306	14440308	pmex
chr11	14524147	14524149	plat
chr11	14524151	14524153	plat
chr11	14563462	14563464	plat
chr11	14734188	14734190	plat
chr11	14755919	14755921	pmex
chr11	14782988	14782990	plat
chr11	14815564	14815566	pmex
chr11	14824914	14824916	plat
chr11	14901648	14901650	plat
chr11	14970561	14970563	pmex
chr11	15123301	15123303	plat
chr11	15177859	15177861	plat
chr11	15211477	15211479	plat
chr11	15236935	15236937	plat
chr11	15337280	15337282	pmex
chr11	15352273	15352275	plat
chr11	15398810	15398812	pmex
chr11	15474301	15474303	plat
chr11	15527474	15527476	pmex
chr11	15549032	15549034	pmex
chr11	15556912	15556914	pmex
chr11	15584773	15584775	pmex
chr11	15591429	15591431	pmex
chr11	15591637	15591639	pmex
chr11	15662086	15669593	pmex
chr11	15694222	15694224	pmex
chr11	15694605	15694607	pmex
chr11	15719620	15719622	plat
chr11	15777102	15777104	plat
chr11	15785118	15785120	pmex
chr11	15801427	15801429	pmex
chr11	15855664	15855666	pmex
chr11	15859426	15859428	pmex
chr11	15894942	15894944	pmex
chr11	16038268	16038270	pmex
chr11	16084885	16084887	pmex
chr11	16143499	16145844	pmex
chr11	16290261	16290263	plat
chr11	16342962	16342964	pmex
chr11	16357457	16357459	pmex
chr11	16392558	16392560	pmex
chr11	16460645	16460647	pmex
chr11	16460680	16460682	pmex
chr11	16472526	16472528	pmex
chr11	16497194	16497196	pmex
chr11	16543252	16543254	pmex
chr11	16562700	16562702	plat
chr11	16581704	16581713	pmex
chr11	16587448	16587450	plat
chr11	16629917	16629930	pmex
chr11	16691790	16691792	plat
chr11	16721309	16721311	pmex
chr11	16729997	16729999	pmex
chr11	16809634	16809636	pmex
chr11	16809676	16809678	plat
chr11	16823786	16823788	pmex
chr11	16864966	16864968	pmex
chr11	16896934	16896936	pmex
chr11	16957533	16957535	pmex
chr11	16964627	16964629	pmex
chr11	16989761	16989763	plat
chr11	17040261	17040263	plat
chr11	17075200	17075202	pmex
chr11	17105626	17105628	plat
chr11	17186848	17186850	plat
chr11	17213626	17213628	pmex
chr11	17213627	17213629	pmex
chr11	17251186	17251188	pmex
chr11	17299509	17299511	plat
chr11	17356700	17356702	plat
chr11	17386672	17386674	plat
chr11	17469210	17469212	plat
chr11	17558779	17558781	pmex
chr11	17596305	17596307	pmex
chr11	17764694	17764696	pmex
chr11	17764713	17764715	pmex
chr11	17783597	17783599	pmex
chr11	17783611	17783613	pmex
chr11	17787363	17787365	plat
chr11	17805098	17805100	pmex
chr11	17812773	17812775	pmex
chr11	17816471	17816473	plat
chr11	17911835	17911837	plat
chr11	17926202	17926204	pmex
chr11	18016211	18016213	pmex
chr11	18153714	18153716	pmex
chr11	18196979	18196981	pmex
chr11	18274177	18274179	plat
chr11	18304972	18304974	pmex
chr11	18310351	18310353	plat
chr11	18539647	18539649	plat
chr11	18635707	18635709	plat
chr11	18635720	18635722	plat
chr11	18766950	18766952	pmex
chr11	18805186	18805188	pmex
chr11	18817387	18817389	mix
chr11	18822977	18822979	pmex
chr11	18836049	18836051	pmex
chr11	19064063	19064065	pmex
chr11	19097250	19097252	pmex
chr11	19104824	19104826	pmex
chr11	19115830	19115832	pmex
chr11	19149454	19149456	pmex
chr11	19149477	19149479	pmex
chr11	19367547	19367549	mix
chr11	19482536	19482538	pmex
chr11	19490272	19490274	plat
chr11	19523384	19523386	plat
chr11	19632316	19632318	pmex
chr11	19644338	19644340	pmex
chr11	19670542	19670544	pmex
chr11	19813126	19813128	pmex
chr11	19899817	19899838	plat
chr11	19962925	19962927	plat
chr11	19983265	19983267	plat
chr11	20005735	20005780	plat
chr11	20088759	20088761	pmex
chr11	20121319	20121321	pmex
chr11	20122550	20122552	pmex
chr11	20149355	20149357	pmex
chr11	20153755	20153757	pmex
chr11	20160980	20160982	plat
chr11	20230050	20230052	pmex
chr11	20278659	20278661	mix
chr11	20284842	20284844	pmex
chr11	20287175	20287177	pmex
chr11	20354311	20354313	pmex
chr11	20391630	20391632	pmex
chr11	20405288	20405290	pmex
chr11	20419902	20419904	plat
chr11	20492435	20492437	pmex
chr11	20505683	20505685	pmex
chr11	20568723	20568725	pmex
chr11	20573632	20573634	pmex
chr11	20591723	20591725	pmex
chr11	20680846	20680848	plat
chr11	20792386	20792388	plat
chr11	20853237	20853239	mix
chr11	21122611	21122613	pmex
chr11	21122613	21122615	pmex
chr11	21157683	21157685	mix
chr11	21207749	21207751	plat
chr11	21223410	21223412	pmex
chr11	21249656	21249658	pmex
chr11	21271053	21271055	pmex
chr11	21589092	21589094	plat
chr11	21635775	21635777	plat
chr11	21659159	21659161	plat
chr11	21688255	21688257	plat
chr11	21699214	21699216	plat
chr11	21725338	21725340	pmex
chr11	21748248	21748250	pmex
chr11	21818548	21818550	pmex
chr11	21825263	21825265	pmex
chr11	21825280	21825282	pmex
chr11	21916926	21916928	plat
chr11	21938400	21938402	plat
chr11	21957152	21957154	pmex
chr11	21970269	21970271	pmex
chr11	21970270	21970272	pmex
chr11	21989152	21989154	plat
chr11	22015700	22015702	pmex
chr11	22035720	22035722	pmex
chr11	22035721	22035723	pmex
chr11	22049623	22049625	pmex
chr11	22077359	22077361	pmex
chr11	22087716	22087718	plat
chr11	22131002	22131004	plat
chr11	22146723	22146725	pmex
chr11	22238653	22238655	plat
chr11	22249369	22249371	plat
chr11	22250020	22250022	plat
chr11	22287149	22287151	pmex
chr11	22448441	22448443	pmex
chr11	22458749	22458751	mix
chr11	22464860	22464862	plat
chr11	22468193	22468195	plat
chr11	22477342	22477344	pmex
chr11	22477356	22477358	pmex
chr11	22590777	22590779	mix
chr11	22666191	22666193	pmex
chr11	22707343	22707345	pmex
chr11	22716729	22716731	plat
chr11	22749589	22749591	pmex
chr11	22776853	22776855	plat
chr11	22784273	22784275	pmex
chr11	22792879	22792881	plat
chr11	22808795	22808797	pmex
chr11	22812583	22812585	plat
chr11	22856744	22856746	plat
chr11	22863947	22863949	plat
chr11	23007929	23007931	pmex
chr11	23007930	23007932	pmex
chr11	23022818	23022820	pmex
chr11	23033268	23033270	plat
chr11	23033276	23033278	plat
chr11	23049791	23049793	pmex
chr11	23053225	23053227	pmex
chr11	23053227	23053229	pmex
chr11	23099833	23099835	pmex
chr11	23120737	23120739	plat
chr11	23128686	23128688	pmex
chr11	23156433	23156435	pmex
chr11	23183441	23183443	pmex
chr11	23183445	23183447	pmex
chr11	23203735	23203737	pmex
chr11	23235621	23235623	pmex
chr11	23281991	23281993	pmex
chr11	23367579	23367581	pmex
chr11	23374805	23374807	pmex
chr11	23380567	23380569	pmex
chr11	23451704	23451706	plat
chr11	23529809	23529811	pmex
chr11	23555430	23555432	pmex
chr11	23670239	23670241	plat
chr11	23670303	23670305	plat
chr11	23697127	23697129	pmex
chr11	23697142	23697144	pmex
chr11	23705653	23705655	pmex
chr11	23705660	23705662	pmex
chr11	23760414	23760416	plat
chr11	23789794	23789796	pmex
chr11	23823164	23823166	pmex
chr11	23825924	23825926	pmex
chr11	23830574	23830576	plat
chr11	23898776	23898778	pmex
chr11	23959884	23959886	pmex
chr11	23969597	23969599	pmex
chr11	24004739	24004741	pmex
chr11	24046029	24046031	pmex
chr11	24103944	24103946	plat
chr11	24126447	24126449	plat
chr11	24126463	24126465	plat
chr11	24165396	24165398	pmex
chr11	24179969	24179971	pmex
chr11	24206201	24206203	pmex
chr11	24234602	24234604	pmex
chr11	24238719	24238721	pmex
chr11	24284383	24284385	plat
chr11	24288328	24288330	plat
chr11	24331356	24331358	pmex
chr11	24403754	24403756	mix
chr11	24405416	24405418	plat
chr11	24422627	24422629	pmex
chr11	24438533	24438535	pmex
chr11	24445173	24445175	plat
chr11	24487871	24487873	pmex
chr11	24536902	24536904	pmex
chr11	24536921	24536923	pmex
chr11	24573230	24573232	pmex
chr11	24709504	24709506	plat
chr11	24712797	24712799	pmex
chr11	24731521	24731523	pmex
chr11	24750127	24750129	pmex
chr11	24780070	24780072	pmex
chr11	24818577	24818579	plat
chr11	24822336	24822338	pmex
chr11	24824608	24824610	pmex
chr11	24907817	24907819	pmex
chr11	24926887	24926889	pmex
chr11	24926901	24926903	pmex
chr11	24959921	24959923	plat
chr11	24987404	24987406	pmex
chr11	25039458	25039460	pmex
chr11	25079675	25079677	pmex
chr11	25108991	25108993	pmex
chr11	25185684	25185686	pmex
chr11	25292952	25292954	pmex
chr11	25354818	25354820	plat
chr11	25397122	25397124	pmex
chr11	25444171	25444173	pmex
chr11	25444179	25444181	pmex
chr11	25476149	25476151	pmex
chr11	25476409	25476411	pmex
chr11	25495111	25495113	pmex
chr11	25496965	25496967	pmex
chr11	25496969	25496971	pmex
chr11	25512402	25512404	pmex
chr11	25527770	25527772	plat
chr11	25552252	25552254	plat
chr11	25581256	25581258	plat
chr11	25583902	25583904	pmex
chr11	25583907	25583909	pmex
chr11	25612682	25612684	plat
chr11	25622638	25622640	plat
chr11	25624189	25624191	plat
chr11	25624194	25624196	plat
chr11	25628540	25628542	pmex
chr11	25639782	25639784	pmex
chr11	25644520	25644522	pmex
chr11	25672555	25672557	plat
chr11	25675663	25675665	plat
chr11	25703046	25703048	pmex
chr11	25705405	25705407	pmex
chr11	25711340	25711342	pmex
chr11	25711354	25711356	pmex
chr11	25721184	25721186	pmex
chr11	25721186	25721188	pmex
chr11	25755749	25755751	pmex
chr11	25799214	25799216	pmex
chr11	25826689	25826691	plat
chr11	25843405	25843407	pmex
chr11	25843409	25843411	pmex
chr11	25898126	25898128	pmex
chr11	25899607	25899609	pmex
chr11	25944731	25944733	pmex
chr11	25944734	25944736	pmex
chr11	25946204	25946206	pmex
chr11	25984094	25984104	plat
chr11	26000308	26000310	pmex
chr11	26014425	26014427	plat
chr11	26082932	26082934	pmex
chr11	26102972	26102974	pmex
chr11	26117230	26117232	pmex
chr11	26133922	26133924	pmex
chr11	26154165	26154167	pmex
chr11	26154185	26154187	pmex
chr11	26172798	26172800	pmex
chr11	26175779	26175781	plat
chr11	26213268	26213270	plat
chr11	26215609	26215611	pmex
chr11	26229024	26229026	pmex
chr11	26303469	26303471	pmex
chr11	26303472	26303474	pmex
chr11	26307652	26307654	pmex
chr11	26340299	26340301	pmex
chr11	26386908	26386910	pmex
chr11	26457224	26457226	plat
chr11	26486711	26486713	plat
chr11	26486715	26486717	plat
chr11	26525607	26525609	pmex
chr11	26546070	26546072	pmex
chr11	26597321	26597323	plat
chr11	26598769	26598771	pmex
chr11	26639047	26639049	pmex
chr11	26639769	26639771	plat
chr11	26665820	26665822	pmex
chr11	26672103	26672105	pmex
chr11	26699275	26699277	plat
chr11	26709212	26709214	pmex
chr11	26742936	26742938	mix
chr11	26744654	26744656	plat
chr11	26802797	26802799	pmex
chr11	27080593	27080595	pmex
chr11	27114676	27114678	pmex
