chr	start	end	group
chr8	2923909	2923911	plat
chr8	3010226	3010228	plat
chr8	3018509	3018511	plat
chr8	3044228	3044230	pmex
chr8	3048035	3048037	plat
chr8	3049418	3049420	plat
chr8	3060644	3060646	plat
chr8	3074558	3074560	pmex
chr8	3074563	3074565	pmex
chr8	3075618	3075620	plat
chr8	3091270	3091272	pmex
chr8	3113108	3113110	plat
chr8	3129893	3129895	pmex
chr8	3151750	3151752	plat
chr8	3209280	3209282	pmex
chr8	3217539	3217541	pmex
chr8	3230366	3230368	plat
chr8	3305241	3305243	pmex
chr8	3305251	3305253	pmex
chr8	3313543	3313564	pmex
chr8	3344478	3344480	pmex
chr8	3365286	3365288	pmex
chr8	3395068	3395070	pmex
chr8	3395361	3395363	pmex
chr8	3436320	3436322	pmex
chr8	3442809	3442811	pmex
chr8	3465153	3465155	pmex
chr8	3469639	3469641	pmex
chr8	3502730	3502732	pmex
chr8	3519476	3519478	pmex
chr8	3529355	3529357	pmex
chr8	3671170	3671172	pmex
chr8	3705086	3705088	pmex
chr8	3706826	3706828	pmex
chr8	3734291	3734293	plat
chr8	3735234	3735236	plat
chr8	3735235	3735237	plat
chr8	3737638	3737640	pmex
chr8	3745434	3745436	plat
chr8	3762752	3762754	pmex
chr8	3767066	3767068	pmex
chr8	3793327	3793329	pmex
chr8	3793372	3793374	pmex
chr8	3817194	3817196	plat
chr8	3835741	3835743	pmex
chr8	3921703	3921705	pmex
chr8	3921710	3921712	pmex
chr8	3958685	3958687	plat
chr8	3970071	3970073	pmex
chr8	3998270	3998272	plat
chr8	4001681	4001683	plat
chr8	4021592	4021594	plat
chr8	4038458	4038460	pmex
chr8	4038952	4038954	plat
chr8	4046222	4046224	plat
chr8	4131898	4131900	plat
chr8	4203699	4203701	pmex
chr8	4222844	4222846	plat
chr8	4232083	4232085	plat
chr8	4337101	4337865	plat
chr8	4407890	4407892	pmex
chr8	4448767	4448769	pmex
chr8	4512194	4512196	pmex
chr8	4512202	4512204	pmex
chr8	4513265	4513267	pmex
chr8	4523002	4523004	plat
chr8	4576196	4576198	plat
chr8	4628644	4628646	pmex
chr8	4632027	4632029	plat
chr8	4632996	4632998	pmex
chr8	4642114	4642116	pmex
chr8	4643643	4643656	pmex
chr8	4655500	4655502	mix
chr8	4663458	4663460	plat
chr8	4686945	4686947	pmex
chr8	4721032	4721034	plat
chr8	4732806	4732808	plat
chr8	4737418	4737420	pmex
chr8	4746897	4746899	plat
chr8	4747579	4747581	pmex
chr8	4757222	4757224	pmex
chr8	4757233	4757235	pmex
chr8	4777884	4777886	pmex
chr8	4778382	4778384	pmex
chr8	4778388	4778390	pmex
chr8	4778868	4778870	pmex
chr8	4778869	4778871	pmex
chr8	4778911	4778913	pmex
chr8	4789233	4789235	pmex
chr8	4789429	4789431	plat
chr8	4795271	4795273	pmex
chr8	4822844	4822846	plat
chr8	4846329	4846331	pmex
chr8	4849888	4849890	pmex
chr8	4850005	4850007	pmex
chr8	4908200	4908202	pmex
chr8	4916604	4916620	pmex
chr8	4955551	4955553	plat
chr8	4964033	4964035	pmex
chr8	4964053	4964055	pmex
chr8	4986328	4986330	pmex
chr8	5000514	5000516	pmex
chr8	5000939	5000941	pmex
chr8	5013293	5013295	plat
chr8	5013316	5013318	plat
chr8	5019440	5019442	pmex
chr8	5065795	5065797	pmex
chr8	5066993	5066995	pmex
chr8	5067010	5067012	pmex
chr8	5129412	5129414	plat
chr8	5189138	5189154	plat
chr8	5200981	5200983	pmex
chr8	5235074	5235076	pmex
chr8	5235492	5235494	plat
chr8	5236024	5236026	plat
chr8	5236034	5236036	plat
chr8	5248898	5253143	pmex
chr8	5254605	5254607	pmex
chr8	5256413	5262251	pmex
chr8	5262279	5262281	pmex
chr8	5264633	5268582	pmex
chr8	5276688	5276690	plat
chr8	5287005	5287007	pmex
chr8	5287010	5287012	pmex
chr8	5311043	5311045	pmex
chr8	5313683	5313685	pmex
chr8	5329768	5329770	pmex
chr8	5370056	5395086	pmex
chr8	5439389	5439391	plat
chr8	5449588	5449590	pmex
chr8	5452489	5452491	pmex
chr8	5494551	5494553	plat
chr8	5503025	5503027	plat
chr8	5527592	5527594	pmex
chr8	5558618	5558620	pmex
chr8	5561822	5561824	plat
chr8	5665111	5665113	pmex
chr8	5700789	5700791	mix
chr8	5705769	5705771	plat
chr8	5705829	5705831	plat
chr8	5706952	5706954	plat
chr8	5710499	5710501	plat
chr8	5739540	5739542	pmex
chr8	5739553	5739555	pmex
chr8	5757536	5757538	plat
chr8	5767375	5767377	pmex
chr8	5770719	5770721	pmex
chr8	5771710	5771712	pmex
chr8	5784101	5784103	pmex
chr8	5798496	5798498	plat
chr8	5799752	5799754	plat
chr8	5860075	5860077	pmex
chr8	5861864	5861866	pmex
chr8	5876332	5876334	pmex
chr8	5876333	5876335	pmex
chr8	5918416	5918418	plat
chr8	5929540	5929542	plat
chr8	5934382	5934384	plat
chr8	5939867	5939869	pmex
chr8	5987090	5987092	pmex
chr8	5987091	5987093	pmex
chr8	6008062	6008064	mix
chr8	6019139	6019141	pmex
chr8	6023376	6023378	pmex
chr8	6096422	6096424	plat
chr8	6119534	6119536	plat
chr8	6155223	6155225	pmex
chr8	6193311	6193313	pmex
chr8	6243201	6243203	plat
chr8	6282736	6282738	plat
chr8	6308603	6308605	pmex
chr8	6362958	6362960	pmex
chr8	6389635	6389637	pmex
chr8	6442362	6442364	pmex
chr8	6442814	6442816	pmex
chr8	6448974	6448976	pmex
chr8	6448980	6448982	pmex
chr8	6473334	6473336	pmex
chr8	6474190	6474192	plat
chr8	6474417	6474419	pmex
chr8	6487187	6487189	pmex
chr8	6529972	6529974	pmex
chr8	6536910	6536912	plat
chr8	6570311	6570313	plat
chr8	6589272	6589274	pmex
chr8	6612664	6612666	plat
chr8	6667480	6667482	plat
chr8	6671135	6671137	plat
chr8	6672364	6672366	pmex
chr8	6706915	6706917	pmex
chr8	6711817	6711819	pmex
chr8	6721514	6726359	pmex
chr8	6729980	6729982	pmex
chr8	6729986	6729988	pmex
chr8	6732853	6732855	pmex
chr8	6737176	6749531	pmex
chr8	6750880	6750882	mix
chr8	6751210	6751212	pmex
chr8	6751228	6751230	pmex
chr8	6757621	6757623	plat
chr8	6764683	6764685	plat
chr8	6800948	6800950	plat
chr8	6873115	6873117	pmex
chr8	6874707	6874709	pmex
chr8	6874713	6874715	pmex
chr8	6883762	6883764	pmex
chr8	6902774	6902776	plat
chr8	6934744	6934746	pmex
chr8	6941316	6941318	plat
chr8	6941384	6941386	plat
chr8	6952305	6952307	plat
chr8	6962036	6962038	plat
chr8	6981752	6981754	pmex
chr8	7067302	7067304	pmex
chr8	7102038	7102040	pmex
chr8	7148640	7148642	pmex
chr8	7161735	7161737	plat
chr8	7201742	7201744	pmex
chr8	7221142	7221144	pmex
chr8	7221189	7221191	pmex
chr8	7257459	7257461	pmex
chr8	7290474	7290476	pmex
chr8	7297982	7297984	pmex
chr8	7301794	7301796	pmex
chr8	7301813	7301815	pmex
chr8	7304808	7310258	pmex
chr8	7318080	7318082	pmex
chr8	7321247	7321249	pmex
chr8	7328429	7328431	pmex
chr8	7328469	7328471	pmex
chr8	7401319	7401321	pmex
chr8	7417480	7417482	pmex
chr8	7423212	7423214	pmex
chr8	7441268	7441270	plat
chr8	7483790	7483792	pmex
chr8	7537998	7538000	pmex
chr8	7547289	7547291	mix
chr8	7554980	7554982	plat
chr8	7571788	7571790	mix
chr8	7581359	7581361	plat
chr8	7591348	7591350	plat
chr8	7612136	7612138	plat
chr8	7629442	7629444	pmex
chr8	7641845	7644070	pmex
chr8	7644107	7644109	mix
chr8	7648703	7648705	plat
chr8	7668866	7668868	pmex
chr8	7668885	7668887	pmex
chr8	7673298	7673300	pmex
chr8	7673315	7673317	pmex
chr8	7679392	7680807	pmex
chr8	7683945	7683947	plat
chr8	7693741	7693743	plat
chr8	7753256	7753258	plat
chr8	7862997	7862999	plat
chr8	7876036	7876038	pmex
chr8	7880836	7880838	pmex
chr8	7918855	7918857	pmex
chr8	7934425	7934427	pmex
chr8	8005854	8005856	pmex
chr8	8008601	8008603	pmex
chr8	8017197	8017199	plat
chr8	8045243	8045245	plat
chr8	8057952	8057954	pmex
chr8	8164519	8164521	pmex
chr8	8171434	8171436	pmex
chr8	8207250	8207252	plat
chr8	8229145	8229147	pmex
chr8	8229207	8229209	mix
chr8	8229389	8242610	pmex
chr8	8243138	8243140	pmex
chr8	8243238	8248426	pmex
chr8	8255910	8255912	pmex
chr8	8316126	8316128	plat
chr8	8347163	8347165	plat
chr8	8398683	8398685	pmex
chr8	8421292	8421294	pmex
chr8	8428116	8428118	plat
chr8	8433893	8433895	plat
chr8	8466283	8466285	pmex
chr8	8517896	8517898	pmex
chr8	8517897	8517899	pmex
chr8	8537191	8537193	plat
chr8	8554636	8561471	pmex
chr8	8562396	8562398	pmex
chr8	8563092	8592819	pmex
chr8	8599891	8599893	pmex
chr8	8599908	8599910	pmex
chr8	8642431	8642433	plat
chr8	8646350	8646352	pmex
chr8	8660610	8660627	pmex
chr8	8660631	8660668	pmex
chr8	8670022	8670024	plat
chr8	8693594	8693596	plat
chr8	8731556	8731558	pmex
chr8	8733128	8733130	pmex
chr8	8784950	8784952	plat
chr8	8784969	8784971	plat
chr8	8789947	8792754	pmex
chr8	8805992	8805994	pmex
chr8	8830585	8830587	pmex
chr8	8860326	8860328	pmex
chr8	8871639	8872575	pmex
chr8	8906947	8906949	mix
chr8	8916620	8916622	mix
chr8	8917041	8917043	mix
chr8	8917057	8917059	mix
chr8	8917314	8929471	mix
chr8	8936314	8936316	mix
chr8	8938298	8938300	mix
chr8	8938966	8938968	mix
chr8	8939508	8939510	mix
chr8	8946189	8946191	plat
chr8	8949418	8949420	plat
chr8	8951599	8958132	plat
chr8	8963801	8963803	mix
chr8	8966166	8966168	mix
chr8	8966169	8966171	mix
chr8	8969661	8970538	mix
chr8	8974819	8974821	plat
chr8	8979833	8979835	pmex
chr8	8983152	8983154	pmex
chr8	8983365	8983367	pmex
chr8	8987304	8987306	pmex
chr8	8988928	8988930	pmex
chr8	8990257	8991444	pmex
chr8	9023171	9023173	pmex
chr8	9028131	9028133	mix
chr8	9028199	9028201	pmex
chr8	9031456	9037160	pmex
chr8	9046248	9046250	pmex
chr8	9051051	9051053	pmex
chr8	9129722	9129724	pmex
chr8	9184982	9184984	pmex
chr8	9217334	9217336	pmex
chr8	9247628	9247657	plat
chr8	9321803	9321805	pmex
chr8	9354299	9354301	pmex
chr8	9372267	9376777	pmex
chr8	9409293	9409295	plat
chr8	9409306	9409308	plat
chr8	9421807	9421809	plat
chr8	9438612	9438614	pmex
chr8	9439793	9439795	plat
chr8	9494385	9494387	plat
chr8	9530291	9530293	pmex
chr8	9557145	9557147	plat
chr8	9584535	9584537	pmex
chr8	9590629	9590631	pmex
chr8	9639433	9639435	plat
chr8	9650997	9650999	pmex
chr8	9669528	9671499	pmex
chr8	9671524	9671526	pmex
chr8	9672392	9672394	pmex
chr8	9672394	9672396	pmex
chr8	9696099	9696101	plat
chr8	9768479	9768481	plat
chr8	9775608	9775610	pmex
chr8	9775808	9775810	pmex
chr8	9792314	9792316	pmex
chr8	9814196	9814198	pmex
chr8	9828101	9828103	pmex
chr8	9856818	9856820	pmex
chr8	9863843	9863845	pmex
chr8	9866332	9866334	mix
chr8	9866335	9866337	mix
chr8	9896516	9896518	pmex
chr8	9896531	9896533	pmex
chr8	9896545	9896547	mix
chr8	9917569	9917571	plat
chr8	9929426	9929428	pmex
chr8	9947894	9947896	pmex
chr8	10002165	10002167	plat
chr8	10006057	10006059	pmex
chr8	10079124	10079126	pmex
chr8	10095305	10095307	pmex
chr8	10136407	10136409	plat
chr8	10152247	10152249	plat
chr8	10165104	10165106	plat
chr8	10170309	10170311	pmex
chr8	10289166	10289168	plat
chr8	10315349	10315351	pmex
chr8	10318991	10318993	pmex
chr8	10396645	10396647	pmex
chr8	10396710	10396712	pmex
chr8	10401367	10401369	plat
chr8	10401970	10401972	plat
chr8	10407872	10407874	plat
chr8	10416149	10416151	pmex
chr8	10416172	10416174	pmex
chr8	10426511	10426513	pmex
chr8	10461424	10461426	pmex
chr8	10464443	10464445	plat
chr8	10510114	10510116	pmex
chr8	10513655	10513657	pmex
chr8	10540478	10540480	plat
chr8	10573596	10573598	plat
chr8	10583468	10583470	plat
chr8	10583473	10583475	plat
chr8	10680267	10680269	plat
chr8	10713911	10713928	pmex
chr8	10742608	10742610	pmex
chr8	10745276	10745278	pmex
chr8	10767157	10767159	plat
chr8	10772080	10772082	plat
chr8	10772961	10772963	pmex
chr8	10852667	10852669	plat
chr8	10876500	10876502	plat
chr8	10876516	10876518	plat
chr8	10896469	10896471	pmex
chr8	10896938	10896940	pmex
chr8	10930488	10930490	plat
chr8	10986682	10986684	pmex
chr8	10989841	10989843	pmex
chr8	11026203	11026205	plat
chr8	11045641	11045643	pmex
chr8	11099106	11099108	plat
chr8	11102200	11102202	pmex
chr8	11156666	11156668	pmex
chr8	11158822	11158824	plat
chr8	11161354	11161356	pmex
chr8	11169066	11169068	plat
chr8	11239138	11239140	plat
chr8	11246954	11246956	pmex
chr8	11250702	11250704	plat
chr8	11303968	11303970	plat
chr8	11338366	11338368	pmex
chr8	11338435	11338437	pmex
chr8	11345498	11345500	pmex
chr8	11382577	11382579	plat
chr8	11392936	11392938	plat
chr8	11398430	11398432	plat
chr8	11438329	11438331	pmex
chr8	11467286	11467288	plat
chr8	11492585	11492587	pmex
chr8	11494361	11494363	plat
chr8	11506935	11506937	plat
chr8	11514098	11514100	pmex
chr8	11557005	11557007	pmex
chr8	11614721	11614723	pmex
chr8	11614723	11614725	pmex
chr8	11641928	11641930	plat
chr8	11679136	11679138	plat
chr8	11680194	11680196	plat
chr8	11706217	11706219	plat
chr8	11726760	11726762	pmex
chr8	11737733	11737735	plat
chr8	11758915	11758917	pmex
chr8	11779437	11779439	plat
chr8	11791688	11791690	pmex
chr8	11818122	11818124	plat
chr8	11834962	11834964	pmex
chr8	11837487	11837489	plat
chr8	11950978	11950980	plat
chr8	11996828	11996830	pmex
chr8	12049308	12049310	pmex
chr8	12060793	12060795	pmex
chr8	12085785	12085787	pmex
chr8	12106309	12106311	plat
chr8	12139790	12139792	pmex
chr8	12141267	12141269	pmex
chr8	12173777	12173779	pmex
chr8	12185753	12185755	plat
chr8	12231593	12231595	plat
chr8	12314059	12314061	pmex
chr8	12314065	12314067	pmex
chr8	12335224	12335226	plat
chr8	12343857	12343859	plat
chr8	12363496	12363498	pmex
chr8	12374864	12374866	plat
chr8	12406937	12406939	pmex
chr8	12425692	12425694	plat
chr8	12441198	12441200	plat
chr8	12506073	12506075	pmex
chr8	12560239	12560241	plat
chr8	12573042	12573044	pmex
chr8	12575150	12575152	pmex
chr8	12581705	12581707	pmex
chr8	12592323	12592325	plat
chr8	12619330	12619332	pmex
chr8	12638657	12638659	mix
chr8	12694042	12694044	pmex
chr8	12743698	12743700	plat
chr8	12848863	12848865	plat
chr8	12885264	12885266	pmex
chr8	12915098	12915100	pmex
chr8	12924698	12924700	plat
chr8	12934540	12934542	pmex
chr8	12934733	12934735	plat
chr8	13002765	13002767	pmex
chr8	13002773	13002775	pmex
chr8	13016767	13016769	pmex
chr8	13031894	13031896	plat
chr8	13068570	13068572	pmex
chr8	13136789	13136791	pmex
chr8	13137025	13137027	pmex
chr8	13183428	13183430	plat
chr8	13202558	13202560	pmex
chr8	13217045	13217047	plat
chr8	13255592	13255594	pmex
chr8	13260339	13260341	pmex
chr8	13264010	13264012	plat
chr8	13271889	13271891	pmex
chr8	13316316	13316318	pmex
chr8	13394709	13394711	plat
chr8	13396009	13396011	pmex
chr8	13406552	13406554	pmex
chr8	13417578	13417580	pmex
chr8	13428661	13428663	pmex
chr8	13430941	13430943	pmex
chr8	13444108	13451170	pmex
chr8	13459849	13459851	pmex
chr8	13464733	13464735	pmex
chr8	13484254	13484256	plat
chr8	13484263	13484265	plat
chr8	13543194	13543196	plat
chr8	13548032	13548034	pmex
chr8	13555144	13555146	pmex
chr8	13626449	13626451	pmex
chr8	13626696	13626698	plat
chr8	13634415	13634417	pmex
chr8	13638970	13638972	pmex
chr8	13638975	13638977	pmex
chr8	13671765	13671767	pmex
chr8	13682137	13682139	pmex
chr8	13683871	13683873	pmex
chr8	13710113	13710115	pmex
chr8	13710116	13710118	pmex
chr8	13758025	13758027	plat
chr8	13817339	13817341	pmex
chr8	13820630	13820632	pmex
chr8	13827453	13827455	plat
chr8	13858586	13858588	pmex
chr8	13906253	13906255	pmex
chr8	13929384	13929386	plat
chr8	13936743	13936745	pmex
chr8	13954535	13954537	pmex
chr8	13975334	13975336	pmex
chr8	13987485	13987487	pmex
chr8	14010552	14010554	pmex
chr8	14039692	14039694	pmex
chr8	14043727	14043729	pmex
chr8	14043935	14043937	pmex
chr8	14110039	14110041	pmex
chr8	14110045	14110047	pmex
chr8	14111984	14111986	pmex
chr8	14111985	14111987	pmex
chr8	14113888	14113890	pmex
chr8	14113898	14113900	pmex
chr8	14124044	14124046	pmex
chr8	14133858	14133860	pmex
chr8	14134300	14134302	pmex
chr8	14169936	14169938	pmex
chr8	14181719	14181721	pmex
chr8	14219398	14219400	plat
chr8	14232708	14232710	pmex
chr8	14242745	14242747	plat
chr8	14250130	14250132	pmex
chr8	14250143	14250145	pmex
chr8	14284201	14284203	plat
chr8	14289114	14289116	pmex
chr8	14309415	14309417	mix
chr8	14384843	14387715	pmex
chr8	14389893	14398861	pmex
chr8	14402722	14402724	pmex
chr8	14403535	14403537	pmex
chr8	14406087	14406089	mix
chr8	14406140	14406142	mix
chr8	14407899	14407901	plat
chr8	14565432	14565434	pmex
chr8	14570921	14570923	pmex
chr8	14586217	14588739	pmex
chr8	14603996	14603998	plat
chr8	14604001	14604003	plat
chr8	14697266	14697268	plat
chr8	14701394	14701396	plat
chr8	14711435	14711437	plat
chr8	14722373	14722375	plat
chr8	14754848	14754850	pmex
chr8	14835822	14835824	pmex
chr8	14865244	14865246	plat
chr8	14885186	14885188	pmex
chr8	14899230	14899232	plat
chr8	14900307	14900309	plat
chr8	14900309	14900311	plat
chr8	14902175	14902177	plat
chr8	14909292	14909294	pmex
chr8	14953795	14953797	pmex
chr8	14972518	14972520	pmex
chr8	14974386	14974388	mix
chr8	14975470	14975472	pmex
chr8	14976191	14976193	pmex
chr8	14976353	14976355	pmex
chr8	14991112	14991114	pmex
chr8	15002420	15007177	pmex
chr8	15066625	15066627	pmex
chr8	15069686	15069688	pmex
chr8	15083733	15083735	plat
chr8	15107778	15107780	plat
chr8	15150282	15150284	pmex
chr8	15213371	15213373	plat
chr8	15214003	15214005	pmex
chr8	15215574	15215576	pmex
chr8	15302914	15302916	pmex
chr8	15317896	15317908	pmex
chr8	15383735	15383737	pmex
chr8	15420927	15420929	pmex
chr8	15450681	15450683	plat
chr8	15457957	15457959	pmex
chr8	15502463	15502465	pmex
chr8	15503077	15503079	plat
chr8	15523357	15523359	plat
chr8	15577842	15577844	plat
chr8	15595440	15595442	plat
chr8	15629922	15629924	plat
chr8	15643146	15643148	plat
chr8	15656138	15656140	plat
chr8	15683757	15683759	plat
chr8	15724278	15724280	pmex
chr8	15726522	15726524	pmex
chr8	15749610	15749612	plat
chr8	15784010	15784012	plat
chr8	15795126	15795128	plat
chr8	15819413	15819415	plat
chr8	15853899	15853901	plat
chr8	15898351	15898353	pmex
chr8	15944508	15944510	pmex
chr8	16017602	16017604	plat
chr8	16022393	16022395	pmex
chr8	16032849	16032851	pmex
chr8	16036592	16036594	pmex
chr8	16112390	16112392	pmex
chr8	16130590	16130592	pmex
chr8	16130596	16130598	pmex
chr8	16146172	16146174	pmex
chr8	16210770	16210772	pmex
chr8	16216307	16222303	pmex
chr8	16224788	16224790	pmex
chr8	16238389	16239183	pmex
chr8	16239202	16239204	pmex
chr8	16239223	16239225	pmex
chr8	16239226	16239228	pmex
chr8	16239258	16241551	pmex
chr8	16248671	16248673	pmex
chr8	16256701	16256703	pmex
chr8	16287236	16287238	plat
chr8	16303810	16303812	plat
chr8	16318834	16318836	pmex
chr8	16331581	16333193	pmex
chr8	16357198	16357200	plat
chr8	16358422	16358424	plat
chr8	16382489	16382491	pmex
chr8	16418949	16418951	pmex
chr8	16506288	16506290	pmex
chr8	16516699	16516701	plat
chr8	16517948	16517950	pmex
chr8	16540555	16540557	pmex
chr8	16551952	16551954	pmex
chr8	16551966	16551968	pmex
chr8	16565546	16565548	plat
chr8	16565549	16565551	plat
chr8	16570015	16570017	pmex
chr8	16574681	16574683	pmex
chr8	16601428	16601430	pmex
chr8	16601443	16601445	pmex
chr8	16606934	16606936	plat
chr8	16639923	16639925	plat
chr8	16655969	16655971	plat
chr8	16670519	16670521	pmex
chr8	16689899	16689901	plat
chr8	16689900	16689902	plat
chr8	16702715	16702717	plat
chr8	16757304	16757306	plat
chr8	16762871	16762873	pmex
chr8	16762873	16762875	pmex
chr8	16788600	16788602	plat
chr8	16794362	16794364	pmex
chr8	16796595	16796597	pmex
chr8	16796609	16796611	pmex
chr8	16796744	16796746	pmex
chr8	16796940	16810910	pmex
chr8	16842666	16842706	pmex
chr8	16909258	16909260	plat
chr8	16950328	16950330	pmex
chr8	16963085	16963087	pmex
chr8	16978741	16978747	pmex
chr8	17005078	17005080	pmex
chr8	17058754	17058756	mix
chr8	17058766	17058768	mix
chr8	17105689	17105691	pmex
chr8	17148723	17148725	plat
chr8	17160722	17160724	pmex
chr8	17167029	17167031	plat
chr8	17172242	17172244	plat
chr8	17202430	17218141	pmex
chr8	17218203	17218205	mix
chr8	17284667	17284669	pmex
chr8	17303049	17303051	plat
chr8	17325627	17325629	pmex
chr8	17337864	17337866	pmex
chr8	17344358	17344360	pmex
chr8	17370152	17370154	plat
chr8	17377512	17377514	pmex
chr8	17417872	17417874	plat
chr8	17433052	17433054	pmex
chr8	17484154	17484156	plat
chr8	17531062	17531064	plat
chr8	17532366	17532368	plat
chr8	17532374	17532376	plat
chr8	17633938	17633940	pmex
chr8	17660565	17660567	pmex
chr8	17660574	17660576	pmex
chr8	17669933	17669935	plat
chr8	17694366	17694368	pmex
chr8	17704406	17704408	plat
chr8	17744608	17744610	plat
chr8	17817176	17817178	plat
chr8	17829935	17829937	pmex
chr8	17865522	17865524	plat
chr8	17915804	17917260	pmex
chr8	17920908	17920910	pmex
chr8	17936847	17936849	plat
chr8	17975335	17975337	pmex
chr8	17975339	17975341	pmex
chr8	17997969	17997971	pmex
chr8	18039096	18039098	pmex
chr8	18050100	18050102	pmex
chr8	18051798	18051800	pmex
chr8	18072774	18072776	pmex
chr8	18081724	18081726	pmex
chr8	18081802	18081804	pmex
chr8	18094874	18094876	pmex
chr8	18105792	18105794	pmex
chr8	18105805	18105807	pmex
chr8	18108150	18108297	pmex
chr8	18110287	18110289	pmex
chr8	18110713	18114163	pmex
chr8	18117657	18117659	pmex
chr8	18122516	18122518	pmex
chr8	18124701	18124703	pmex
chr8	18125845	18125847	pmex
chr8	18136675	18136677	plat
chr8	18139312	18139314	pmex
chr8	18143170	18143172	pmex
chr8	18187917	18187919	pmex
chr8	18218983	18218985	pmex
chr8	18307833	18307835	mix
chr8	18333996	18333998	pmex
chr8	18353418	18353420	plat
chr8	18361987	18361989	pmex
chr8	18366953	18366955	plat
chr8	18383078	18383080	plat
chr8	18410265	18410267	pmex
chr8	18491784	18491786	pmex
chr8	18589448	18589450	plat
chr8	18592236	18592238	pmex
chr8	18592308	18592511	pmex
chr8	18644525	18644527	plat
chr8	18646382	18646384	plat
chr8	18719870	18719872	plat
chr8	18719873	18719875	plat
chr8	18806590	18806592	plat
chr8	18886075	18886088	pmex
chr8	19035911	19035913	pmex
chr8	19041390	19041392	pmex
chr8	19041590	19041592	pmex
chr8	19043582	19043584	pmex
chr8	19045691	19045693	pmex
chr8	19060516	19060518	pmex
chr8	19061025	19061027	pmex
chr8	19061116	19061118	mix
chr8	19061866	19061868	pmex
chr8	19117016	19117018	plat
chr8	19136395	19136422	pmex
chr8	19155836	19155838	pmex
chr8	19213993	19213995	pmex
chr8	19231758	19231760	pmex
chr8	19241025	19241027	pmex
chr8	19241691	19241693	pmex
