chr	start	end	group
chr22	2684695	2684697	pmex
chr22	2736828	2736830	pmex
chr22	2750451	2750453	plat
chr22	2751270	2751272	pmex
chr22	2751362	2751364	pmex
chr22	2761332	2761334	pmex
chr22	2761709	2761711	pmex
chr22	2765586	2765588	pmex
chr22	2767496	2767498	pmex
chr22	2782975	2782977	pmex
chr22	2786923	2786925	plat
chr22	2835612	2835614	plat
chr22	2849336	2849338	plat
chr22	2888976	2888978	plat
chr22	2906075	2906077	plat
chr22	2923283	2923285	pmex
chr22	2942526	2942528	pmex
chr22	2951021	2951023	pmex
chr22	2983339	2983341	pmex
chr22	2999008	2999013	pmex
chr22	3000637	3000639	plat
chr22	3010642	3010644	plat
chr22	3090745	3090747	pmex
chr22	3122135	3122137	pmex
chr22	3137729	3137731	pmex
chr22	3137755	3137757	pmex
chr22	3215887	3215889	plat
chr22	3245965	3245967	pmex
chr22	3245978	3245980	pmex
chr22	3760418	3760420	pmex
chr22	3806395	3806397	plat
chr22	3806398	3806400	plat
chr22	3825268	3825270	pmex
chr22	3870270	3870272	plat
chr22	3888025	3888027	pmex
chr22	3906714	3906716	pmex
chr22	3969274	3969276	pmex
chr22	3995869	3995871	plat
chr22	4010618	4010620	pmex
chr22	4027974	4028167	pmex
chr22	4143604	4143606	plat
chr22	4150233	4150235	pmex
chr22	4160905	4160907	plat
chr22	4230548	4230550	pmex
chr22	4231104	4231106	pmex
chr22	4263812	4263814	plat
chr22	4282675	4282677	pmex
chr22	4316828	4316830	pmex
chr22	4316835	4316837	pmex
chr22	4323429	4323431	pmex
chr22	4329756	4329758	plat
chr22	4339330	4339332	plat
chr22	4354899	4354901	plat
chr22	4402726	4402728	pmex
chr22	4402727	4402729	pmex
chr22	4412106	4412108	pmex
chr22	4442718	4442720	plat
chr22	4453147	4453149	pmex
chr22	4464208	4464210	pmex
chr22	4493958	4493960	plat
chr22	4493959	4493961	plat
chr22	4511561	4511563	pmex
chr22	4531836	4531838	pmex
chr22	4544676	4544678	mix
chr22	4544677	4544679	mix
chr22	4577231	4577233	pmex
chr22	4599747	4599749	pmex
chr22	4612109	4612111	plat
chr22	4618969	4618971	pmex
chr22	4618975	4618977	pmex
chr22	4645256	4645258	pmex
chr22	4671934	4671936	pmex
chr22	4737866	4737868	pmex
chr22	4741286	4741288	pmex
chr22	4819521	4819523	mix
chr22	4823613	4823615	plat
chr22	4843751	4843753	pmex
chr22	4843778	4843780	pmex
chr22	4843779	4843781	pmex
chr22	4855259	4855261	mix
chr22	4855739	4855741	pmex
chr22	4882200	4882202	pmex
chr22	4892805	4892807	plat
chr22	4933496	4933498	pmex
chr22	4964072	4964074	pmex
chr22	4984294	4984296	plat
chr22	4998022	4998024	plat
chr22	5000389	5000391	pmex
chr22	5002688	5002690	pmex
chr22	5006846	5006848	plat
chr22	5007935	5007937	pmex
chr22	5030717	5030719	pmex
chr22	5048117	5048119	plat
chr22	5048121	5048123	plat
chr22	5055545	5055547	mix
chr22	5057970	5057972	plat
chr22	5081457	5081459	pmex
chr22	5104605	5104607	plat
chr22	5105242	5105244	pmex
chr22	5109260	5109262	plat
chr22	5141034	5141036	pmex
chr22	5163577	5163579	pmex
chr22	5163579	5163581	pmex
chr22	5172845	5172847	pmex
chr22	5185605	5185607	pmex
chr22	5186038	5186040	plat
chr22	5192865	5192867	pmex
chr22	5203182	5203184	plat
chr22	5221876	5221878	pmex
chr22	5251887	5251889	pmex
chr22	5302009	5302011	pmex
chr22	5319126	5319128	plat
chr22	5370572	5370574	plat
chr22	5411725	5411727	pmex
chr22	5444674	5444676	plat
chr22	5486427	5486429	pmex
chr22	5498126	5498128	pmex
chr22	5514540	5514542	pmex
chr22	5514548	5514550	pmex
chr22	5551058	5551060	pmex
chr22	5629566	5629568	plat
chr22	5669513	5669515	pmex
chr22	5688806	5688808	pmex
chr22	5720391	5720393	plat
chr22	5720395	5720397	plat
chr22	5740687	5740689	pmex
chr22	5740698	5740700	pmex
chr22	5788492	5788494	pmex
chr22	5826371	5826373	pmex
chr22	5855465	5855467	plat
chr22	5855466	5855468	plat
chr22	5855922	5855924	pmex
chr22	5861717	5861719	plat
chr22	5863365	5863367	pmex
chr22	5873898	5873900	plat
chr22	5970682	5970684	plat
chr22	5989129	5989131	pmex
chr22	5990776	5990778	plat
chr22	5990789	5990791	plat
chr22	6020027	6020029	pmex
chr22	6024735	6024737	plat
chr22	6024736	6024738	plat
chr22	6069893	6069895	pmex
chr22	6075367	6075369	plat
chr22	6130481	6130483	plat
chr22	6163196	6163198	plat
chr22	6176737	6176739	plat
chr22	6203288	6203290	plat
chr22	6204083	6204085	pmex
chr22	6204092	6204094	pmex
chr22	6282312	6282314	plat
chr22	6282313	6282315	plat
chr22	6302942	6302944	pmex
chr22	6369026	6369028	plat
chr22	6382871	6382873	plat
chr22	6402598	6402600	pmex
chr22	6427444	6427446	pmex
chr22	6430253	6430255	pmex
chr22	6460890	6460892	plat
chr22	6508496	6508498	pmex
chr22	6509789	6509791	plat
chr22	6522490	6522492	plat
chr22	6601234	6601236	plat
chr22	6601237	6601239	plat
chr22	6601442	6601444	plat
chr22	6626218	6626220	plat
chr22	6714832	6714834	plat
chr22	6720585	6720587	mix
chr22	6732991	6732993	pmex
chr22	6760127	6760129	plat
chr22	6788630	6788632	plat
chr22	6807710	6807712	pmex
chr22	6819799	6819801	plat
chr22	6847916	6847918	pmex
chr22	6853365	6853367	pmex
chr22	6880869	6880871	pmex
chr22	6881727	6881729	pmex
chr22	6979810	6979812	pmex
chr22	6979811	6979813	pmex
chr22	7049130	7049132	pmex
chr22	7069938	7069940	pmex
chr22	7099983	7100013	plat
chr22	7109817	7109819	pmex
chr22	7109819	7109821	pmex
chr22	7113436	7113438	pmex
chr22	7141446	7141448	pmex
chr22	7170224	7170226	pmex
chr22	7191268	7191270	pmex
chr22	7191298	7191300	pmex
chr22	7195398	7195400	mix
chr22	7211209	7211211	plat
chr22	7234260	7234262	pmex
chr22	7270850	7270852	plat
chr22	7299351	7299353	plat
chr22	7299367	7299369	plat
chr22	7371169	7371171	plat
chr22	7371176	7371178	plat
chr22	7396615	7396617	pmex
chr22	7509309	7509311	pmex
chr22	7526442	7526444	pmex
chr22	7529452	7529454	plat
chr22	7559963	7559965	pmex
chr22	7568762	7568764	pmex
chr22	7570448	7570450	plat
chr22	7570780	7570782	pmex
chr22	7619981	7619983	pmex
chr22	7629479	7629481	pmex
chr22	7629490	7629492	pmex
chr22	7689776	7689778	pmex
chr22	7695504	7695506	plat
chr22	7718194	7718196	plat
chr22	7718384	7718386	plat
chr22	7739098	7739100	mix
chr22	7822900	7822902	plat
chr22	7822901	7822903	plat
chr22	7823309	7823311	plat
chr22	7832378	7832380	pmex
chr22	7841369	7841371	plat
chr22	7899507	7899509	plat
chr22	7969542	7969544	pmex
chr22	8005748	8005750	pmex
chr22	8005749	8005751	mix
chr22	8062853	8062855	pmex
chr22	8093789	8093791	pmex
chr22	8111766	8111768	plat
chr22	8144910	8144912	pmex
chr22	8153501	8153503	pmex
chr22	8204630	8204632	plat
chr22	8247866	8247868	pmex
chr22	8290340	8290342	pmex
chr22	8312464	8312466	plat
chr22	8348196	8348198	plat
chr22	8353310	8353312	pmex
chr22	8414437	8414439	plat
chr22	8417000	8417002	plat
chr22	8436229	8436231	pmex
chr22	8458002	8458004	pmex
chr22	8466052	8466054	plat
chr22	8477841	8477843	plat
chr22	8502985	8502987	pmex
chr22	8590455	8590457	pmex
chr22	8590494	8590496	pmex
chr22	8603805	8603807	plat
chr22	8764764	8764766	plat
chr22	8888226	8888228	pmex
chr22	8934533	8934535	pmex
chr22	8948041	8948043	pmex
chr22	9053644	9053646	plat
chr22	9221067	9221069	pmex
chr22	9258143	9258145	plat
chr22	9327858	9327860	plat
chr22	9330254	9330256	pmex
chr22	9363464	9363466	pmex
chr22	9370791	9370793	plat
chr22	9386520	9386522	pmex
chr22	9425340	9425342	plat
chr22	9445488	9445490	plat
chr22	9473347	9473349	pmex
chr22	9494727	9494739	pmex
chr22	9553536	9553538	plat
chr22	9560572	9560574	pmex
chr22	9580100	9580102	plat
chr22	9592737	9592739	pmex
chr22	9592738	9592740	pmex
chr22	9672856	9672858	pmex
chr22	9698264	9698266	pmex
chr22	9703111	9703113	pmex
chr22	9722792	9723993	pmex
chr22	9742157	9742159	plat
chr22	9742181	9742183	plat
chr22	9800240	9800242	pmex
chr22	9807545	9807547	pmex
chr22	9814480	9814482	pmex
chr22	9817107	9817109	pmex
chr22	9817378	9817380	pmex
chr22	9826474	9826476	mix
chr22	9826477	9826479	mix
chr22	9830082	9830084	pmex
chr22	9850937	9850939	plat
chr22	9965874	9965876	pmex
chr22	9968278	9968280	pmex
chr22	10012146	10012148	plat
chr22	10012169	10012171	plat
chr22	10064012	10064014	pmex
chr22	10066081	10066117	plat
chr22	10136881	10136883	plat
chr22	10140570	10140572	plat
chr22	10140574	10140576	plat
chr22	10218664	10218666	plat
chr22	10308318	10308320	pmex
chr22	10322557	10322559	pmex
chr22	10432490	10432492	plat
chr22	10440434	10440436	pmex
chr22	10440438	10440440	pmex
chr22	10458969	10458971	pmex
chr22	10474828	10474830	pmex
chr22	10480126	10480128	pmex
chr22	10516224	10516226	plat
chr22	10526638	10526640	pmex
chr22	10577864	10577866	pmex
chr22	10608088	10608090	pmex
chr22	10641026	10641028	pmex
chr22	10655343	10655345	pmex
chr22	10693767	10693769	plat
chr22	10727906	10727908	plat
chr22	10744104	10744106	pmex
chr22	10763651	10763653	pmex
chr22	10784636	10784638	plat
chr22	10883965	10883967	pmex
chr22	10928947	10928949	pmex
chr22	10928966	10928968	pmex
chr22	10974484	10974486	pmex
chr22	11052913	11052915	pmex
chr22	11073066	11073068	pmex
chr22	11114645	11114647	pmex
chr22	11120533	11120535	pmex
chr22	11120977	11120979	pmex
chr22	11122299	11122301	mix
chr22	11124015	11124060	pmex
chr22	11200075	11200077	plat
chr22	11203870	11203872	pmex
chr22	11209465	11209467	pmex
chr22	11283362	11283364	pmex
chr22	11324339	11324341	pmex
chr22	11329404	11329406	plat
chr22	11363894	11363896	pmex
chr22	11379681	11379683	pmex
chr22	11459652	11459654	plat
chr22	11461763	11461765	pmex
chr22	11494552	11494554	pmex
chr22	11502013	11502015	pmex
chr22	11619425	11619438	pmex
chr22	11643813	11643815	plat
chr22	11723448	11723450	mix
chr22	11790623	11790625	plat
chr22	11800000	11800002	plat
chr22	11856923	11856925	pmex
chr22	11891472	11891474	plat
chr22	11899782	11899784	plat
chr22	11972141	11972143	plat
chr22	11977255	11977257	pmex
chr22	11992117	11992119	pmex
chr22	12000120	12000122	plat
chr22	12009653	12009655	pmex
chr22	12015283	12015285	pmex
chr22	12015290	12015292	pmex
chr22	12015984	12015986	pmex
chr22	12015986	12015988	pmex
chr22	12040652	12040654	plat
chr22	12127921	12127923	plat
chr22	12134572	12134574	pmex
chr22	12154497	12154499	pmex
chr22	12237179	12237181	pmex
chr22	12301190	12301192	plat
chr22	12304282	12304284	plat
chr22	12312568	12312570	plat
chr22	12329231	12329233	pmex
chr22	12331352	12331354	plat
chr22	12362322	12362324	pmex
chr22	12362341	12362343	pmex
chr22	12369157	12369168	pmex
chr22	12378070	12378072	pmex
chr22	12422206	12422208	plat
chr22	12428321	12428323	plat
chr22	12435822	12435824	plat
chr22	12546555	12546564	pmex
chr22	12559571	12559573	plat
chr22	12601179	12601181	plat
chr22	12626865	12626867	plat
chr22	12708336	12708338	plat
chr22	12905101	12905103	plat
chr22	12930853	12930855	pmex
chr22	12931593	12931595	pmex
chr22	12931598	12931600	pmex
chr22	13021564	13021566	plat
chr22	13028021	13028023	pmex
chr22	13028022	13028024	pmex
chr22	13033959	13033961	plat
chr22	13064721	13064723	plat
chr22	13066256	13066258	pmex
chr22	13067732	13067734	plat
chr22	13077544	13077546	plat
chr22	13077547	13077549	plat
chr22	13079360	13079362	pmex
chr22	13095710	13095712	pmex
chr22	13103519	13103521	plat
chr22	13124143	13124145	plat
chr22	13211198	13211200	pmex
chr22	13228258	13228260	pmex
chr22	13295637	13295639	plat
chr22	13302250	13302252	pmex
chr22	13313579	13313581	plat
chr22	13320545	13320547	pmex
chr22	13341213	13341215	pmex
chr22	13365220	13365222	pmex
chr22	13412729	13412731	pmex
chr22	13500716	13500718	plat
chr22	13503341	13503343	plat
chr22	13541855	13541857	plat
chr22	13592432	13592434	pmex
chr22	13604051	13604053	pmex
chr22	13727772	13727774	pmex
chr22	13745953	13745955	pmex
chr22	13746393	13746395	pmex
chr22	13833509	13833511	pmex
chr22	13844760	13844762	pmex
chr22	13848444	13848446	plat
chr22	13862374	13862376	pmex
chr22	13888448	13888450	pmex
chr22	13912853	13912855	pmex
chr22	14021310	14021312	pmex
chr22	14030767	14030769	pmex
chr22	14047117	14047119	plat
chr22	14047118	14047120	plat
chr22	14069448	14069450	pmex
chr22	14071148	14071150	pmex
chr22	14115350	14115352	pmex
chr22	14178598	14178600	plat
chr22	14188647	14188649	plat
chr22	14194217	14194219	pmex
chr22	14211602	14211604	plat
chr22	14224614	14224616	plat
chr22	14300658	14300660	pmex
chr22	14300672	14300674	pmex
chr22	14367751	14367753	plat
chr22	14432388	14432390	plat
chr22	14466685	14466687	plat
chr22	14488130	14488132	pmex
chr22	14488131	14488133	pmex
chr22	14562396	14562398	mix
chr22	14563770	14563772	plat
chr22	14625019	14625021	pmex
chr22	14707998	14708000	pmex
chr22	14712133	14712135	plat
chr22	14721458	14721460	pmex
chr22	14724520	14724522	plat
chr22	14733117	14733119	pmex
chr22	14744493	14744495	plat
chr22	14746469	14746481	pmex
chr22	14764020	14764022	pmex
chr22	14775545	14775547	pmex
chr22	14797196	14797198	plat
chr22	14870374	14870376	plat
chr22	14870379	14870381	plat
chr22	14944954	14944956	pmex
chr22	14992363	14992365	plat
chr22	15013338	15013340	plat
chr22	15016582	15016584	pmex
chr22	15016664	15016666	pmex
chr22	15076970	15076972	pmex
chr22	15080540	15080542	pmex
chr22	15231235	15231237	pmex
chr22	15248769	15248771	plat
chr22	15253333	15253335	pmex
chr22	15314236	15314238	plat
chr22	15323156	15323158	plat
chr22	15323161	15323163	plat
chr22	15348201	15348203	pmex
chr22	15396211	15396213	pmex
chr22	15406138	15406140	plat
chr22	15438810	15438812	pmex
chr22	15441527	15441529	pmex
chr22	15450590	15450592	pmex
chr22	15465016	15465018	pmex
chr22	15473840	15473842	pmex
chr22	15497043	15497045	plat
chr22	15504922	15504924	pmex
chr22	15621249	15621251	pmex
chr22	15624508	15624510	pmex
chr22	15629996	15629998	pmex
chr22	15629997	15629999	pmex
chr22	15630024	15630026	pmex
chr22	15630039	15630041	pmex
chr22	15630040	15630042	pmex
chr22	15648985	15648987	mix
chr22	15686118	15686120	plat
chr22	15690029	15690031	plat
chr22	15698668	15698670	plat
chr22	15698672	15698674	plat
chr22	15700342	15700344	pmex
chr22	15736266	15736268	plat
chr22	15739954	15739956	plat
chr22	15745384	15745386	plat
chr22	15745395	15745397	plat
chr22	15755656	15755658	pmex
chr22	15812233	15812235	pmex
chr22	15829650	15829652	plat
chr22	15856401	15856403	plat
chr22	15865520	15865522	plat
chr22	15866290	15866292	plat
chr22	15879054	15879056	pmex
chr22	15879062	15879064	pmex
chr22	15956624	15956626	pmex
chr22	15956627	15956629	pmex
chr22	15964245	15964247	pmex
chr22	15978033	15978035	plat
chr22	15989461	15989463	plat
chr22	16020175	16020177	pmex
chr22	16052072	16052074	pmex
chr22	16099332	16099346	pmex
chr22	16113249	16113251	mix
chr22	16123717	16123719	pmex
chr22	16213083	16213085	plat
chr22	16230947	16230949	pmex
chr22	16230951	16230953	pmex
chr22	16240106	16240108	plat
chr22	16241292	16241294	plat
chr22	16251810	16251812	pmex
chr22	16278687	16278689	pmex
chr22	16288250	16288252	plat
chr22	16298542	16298544	plat
chr22	16344423	16344425	pmex
chr22	16347273	16347275	plat
chr22	16351427	16351429	pmex
chr22	16374386	16374388	pmex
chr22	16385010	16385012	pmex
chr22	16386219	16386221	pmex
chr22	16403298	16403330	pmex
chr22	16447608	16447610	plat
chr22	16570764	16570795	pmex
chr22	16575572	16575574	plat
chr22	16610886	16610888	pmex
chr22	16645603	16645605	pmex
chr22	16760311	16760313	pmex
chr22	16827962	16827964	pmex
chr22	16933378	16933380	pmex
chr22	16933388	16933390	pmex
chr22	16943666	16943668	pmex
chr22	16945667	16945669	pmex
chr22	16945670	16945672	pmex
chr22	16994784	16994786	plat
chr22	17004561	17004563	plat
chr22	17014804	17014806	plat
chr22	17052214	17052216	plat
chr22	17108703	17108705	plat
chr22	17124879	17124881	pmex
chr22	17141886	17141888	plat
chr22	17155472	17155474	pmex
chr22	17174703	17174705	pmex
chr22	17213659	17213661	pmex
chr22	17253428	17253430	plat
chr22	17290604	17290606	pmex
chr22	17290886	17290888	pmex
chr22	17336895	17336897	pmex
chr22	17352300	17352302	plat
chr22	17354613	17354615	plat
chr22	17365973	17365975	plat
chr22	17366573	17366575	pmex
chr22	17382522	17382524	pmex
chr22	17383502	17383504	pmex
chr22	17400761	17400763	pmex
chr22	17409913	17409915	pmex
chr22	17409918	17409920	pmex
chr22	17428556	17428558	pmex
chr22	17480996	17480998	pmex
chr22	17487074	17487076	plat
chr22	17487101	17487103	plat
chr22	17512523	17512525	pmex
chr22	17514059	17514061	plat
chr22	17514060	17514062	plat
chr22	17527784	17527786	plat
chr22	17557432	17557434	plat
chr22	17557434	17557436	plat
chr22	17558858	17558860	plat
chr22	17560975	17560977	plat
chr22	17583164	17583166	plat
chr22	17609248	17609250	pmex
chr22	17614963	17614965	pmex
chr22	17624061	17624063	plat
chr22	17635050	17635052	plat
chr22	17682177	17682179	pmex
chr22	17682179	17682181	pmex
chr22	17684801	17684803	pmex
chr22	17684897	17684899	plat
chr22	17719832	17719834	pmex
chr22	17719836	17719838	pmex
chr22	17742661	17742663	plat
chr22	17744197	17744199	pmex
chr22	17749116	17749118	pmex
chr22	17752832	17752834	pmex
chr22	17758127	17758129	pmex
chr22	17786311	17786313	pmex
chr22	17840669	17840671	pmex
chr22	17859423	17859425	pmex
chr22	17873540	17873542	pmex
chr22	17878235	17878237	plat
chr22	17889768	17889770	pmex
chr22	17938542	17938544	pmex
chr22	17938546	17938548	pmex
chr22	17940308	17940310	pmex
chr22	17947237	17947239	plat
chr22	17947240	17947242	plat
chr22	17950706	17950708	plat
chr22	18052893	18052895	pmex
chr22	18061846	18061848	pmex
chr22	18079586	18079588	pmex
chr22	18153150	18153152	pmex
chr22	18160303	18160305	pmex
chr22	18170335	18170337	pmex
chr22	18195186	18195188	plat
chr22	18211966	18211968	pmex
chr22	18219266	18219271	pmex
chr22	18247809	18247811	plat
chr22	18256217	18256219	pmex
chr22	18268959	18268961	plat
chr22	18289827	18289829	pmex
chr22	18291672	18291674	pmex
chr22	18301538	18301774	plat
chr22	18319769	18319771	plat
chr22	18341793	18341795	plat
chr22	18341794	18341796	plat
chr22	18355338	18355340	plat
chr22	18376580	18376582	plat
chr22	18415553	18415555	pmex
chr22	18438402	18438404	plat
chr22	18438404	18438406	plat
chr22	18528569	18528571	pmex
chr22	18565759	18565761	pmex
chr22	18565770	18565772	pmex
chr22	18592331	18592333	plat
chr22	18635006	18635008	pmex
chr22	18644322	18644324	pmex
chr22	18644793	18644795	pmex
chr22	18669840	18669842	plat
chr22	18703623	18703625	plat
chr22	18703639	18703641	plat
chr22	18719446	18719448	plat
chr22	18735146	18735148	plat
chr22	18809729	18809739	pmex
chr22	18827783	18827785	pmex
chr22	18827786	18827788	pmex
chr22	18855289	18855291	pmex
chr22	18855294	18855296	pmex
chr22	18870684	18870686	pmex
chr22	18877475	18877477	plat
chr22	18889552	18889561	pmex
chr22	18921639	18921641	pmex
chr22	18928796	18928798	plat
chr22	18939877	18939879	plat
chr22	19018606	19018608	plat
chr22	19024338	19024340	plat
chr22	19041903	19041905	mix
chr22	19042428	19070451	plat
chr22	19082088	19082090	plat
chr22	19086290	19086292	plat
chr22	19140472	19140474	pmex
chr22	19152900	19152902	pmex
chr22	19246048	19246050	pmex
chr22	19246051	19246053	pmex
chr22	19272217	19272219	plat
chr22	19321048	19321050	plat
chr22	19331742	19331744	plat
chr22	19352731	19352733	pmex
chr22	19364939	19364941	pmex
chr22	19365211	19365213	pmex
chr22	19375550	19375552	plat
chr22	19384989	19384991	pmex
chr22	19387549	19387551	plat
chr22	19387550	19387552	plat
chr22	19392424	19392426	plat
chr22	19395997	19395999	plat
chr22	19446879	19446881	plat
chr22	19487122	19487124	plat
chr22	19550525	19550527	pmex
chr22	19686931	19686933	pmex
chr22	19686942	19686944	pmex
chr22	19700880	19700882	plat
chr22	19733682	19733684	pmex
chr22	19793831	19793833	pmex
chr22	19843334	19843336	pmex
chr22	19843344	19843346	pmex
chr22	19885549	19885551	pmex
chr22	19905046	19905048	pmex
chr22	19918492	19918494	plat
chr22	19947029	19947031	pmex
chr22	19978244	19978246	plat
chr22	19994353	19994355	pmex
chr22	20148749	20148751	plat
chr22	20266768	20266770	mix
chr22	20325308	20325310	plat
chr22	20330385	20330387	plat
chr22	20348455	20348457	pmex
chr22	20368837	20368839	plat
chr22	20430112	20430114	pmex
chr22	20432874	20432876	plat
chr22	20439091	20439093	pmex
chr22	20463082	20463084	pmex
chr22	20477550	20477552	pmex
chr22	20508706	20508708	pmex
chr22	20544066	20544068	pmex
chr22	20561305	20561307	mix
chr22	20571052	20571054	plat
chr22	20571060	20571062	plat
chr22	20571092	20571094	plat
chr22	20573542	20573544	plat
chr22	20593814	20593816	plat
chr22	20601615	20601617	pmex
chr22	20605329	20605331	pmex
chr22	20637812	20637814	plat
chr22	20689237	20689239	pmex
chr22	20726646	20726648	plat
chr22	20745975	20745977	plat
chr22	20749013	20749015	plat
chr22	20759716	20759718	plat
chr22	20772145	20772147	pmex
chr22	20785653	20785655	pmex
chr22	20785654	20785656	pmex
chr22	20799294	20799296	pmex
chr22	20799924	20799926	pmex
chr22	20822756	20822758	pmex
chr22	20909077	20909079	plat
chr22	20914145	20914147	pmex
chr22	20921999	20922001	plat
chr22	20922001	20922003	plat
chr22	20931220	20931222	pmex
chr22	20971944	20971946	plat
chr22	21011400	21011402	plat
chr22	21060941	21060943	pmex
chr22	21095692	21095694	pmex
chr22	21172223	21172225	plat
chr22	21172224	21172226	plat
chr22	21191871	21191873	pmex
chr22	21272193	21272195	pmex
chr22	21272484	21272486	plat
chr22	21273851	21273853	pmex
chr22	21278064	21278066	plat
chr22	21286983	21286985	plat
chr22	21290493	21290495	pmex
chr22	21308760	21308762	pmex
chr22	21319518	21319520	pmex
chr22	21339648	21339650	plat
chr22	21343327	21343329	plat
chr22	21346732	21346734	plat
chr22	21350856	21350858	pmex
chr22	21369529	21369531	pmex
chr22	21369534	21369536	pmex
chr22	21373150	21373152	plat
chr22	21419678	21419680	plat
chr22	21450365	21450367	plat
chr22	21451233	21451235	pmex
chr22	21501283	21501285	pmex
chr22	21504424	21504426	pmex
chr22	21504425	21504427	pmex
chr22	21604348	21604350	plat
chr22	21610054	21610056	plat
chr22	21620544	21620551	plat
chr22	21628907	21628909	pmex
chr22	21688370	21688372	pmex
chr22	21688374	21688376	pmex
chr22	21692260	21692262	pmex
chr22	21696867	21696869	plat
chr22	21749433	21749435	pmex
chr22	21755381	21755383	pmex
chr22	21759450	21759452	plat
chr22	21765134	21765136	pmex
chr22	21776992	21776994	pmex
chr22	21778522	21778524	mix
chr22	21779069	21779071	mix
chr22	21779199	21779201	pmex
chr22	21786971	21786973	pmex
chr22	21786976	21786978	pmex
chr22	21804452	21804454	plat
chr22	21806149	21806151	plat
chr22	21835681	21835683	pmex
chr22	21855326	21855328	plat
chr22	21883166	21883168	pmex
chr22	21883174	21883176	pmex
chr22	21935700	21935702	pmex
chr22	22016389	22016391	pmex
chr22	22025752	22025754	plat
chr22	22088405	22088407	pmex
chr22	22110249	22110251	pmex
chr22	22110261	22110263	pmex
chr22	22110938	22110940	pmex
chr22	22129439	22129441	pmex
