chr	start	end	group
chr3	4124935	4124937	pmex
chr3	4142994	4142996	plat
chr3	4158092	4158094	pmex
chr3	4202794	4202796	plat
chr3	4237855	4237857	pmex
chr3	4261164	4261166	plat
chr3	4261517	4261519	pmex
chr3	4282385	4282387	pmex
chr3	4282386	4282388	pmex
chr3	4311333	4311335	pmex
chr3	4316463	4316465	pmex
chr3	4343962	4343964	pmex
chr3	4352722	4352724	pmex
chr3	4375368	4375370	pmex
chr3	4448539	4448541	plat
chr3	4514048	4514050	plat
chr3	4521878	4521880	plat
chr3	4556711	4556713	pmex
chr3	4585428	4585430	pmex
chr3	4585483	4585485	pmex
chr3	4664494	4664496	plat
chr3	4726238	4726240	pmex
chr3	4745108	4745110	plat
chr3	4774296	4774298	pmex
chr3	4787684	4787686	pmex
chr3	4800666	4800668	pmex
chr3	4903677	4903679	pmex
chr3	4924298	4924300	pmex
chr3	4933611	4933613	pmex
chr3	5064227	5064229	pmex
chr3	5109971	5109973	pmex
chr3	5143453	5143455	plat
chr3	5144314	5144316	pmex
chr3	5222548	5222550	pmex
chr3	5245963	5245965	plat
chr3	5273537	5273539	plat
chr3	5287479	5287481	plat
chr3	5324808	5324810	pmex
chr3	5342558	5342560	plat
chr3	5365077	5365079	pmex
chr3	5406716	5406718	pmex
chr3	5428163	5428165	pmex
chr3	5428168	5428170	pmex
chr3	5430520	5430522	plat
chr3	5449438	5449440	plat
chr3	5454810	5454812	pmex
chr3	5454826	5454828	pmex
chr3	5464050	5464052	pmex
chr3	5464060	5464062	pmex
chr3	5481583	5481585	plat
chr3	5493770	5493772	pmex
chr3	5504574	5504576	pmex
chr3	5504577	5504579	pmex
chr3	5624394	5624396	pmex
chr3	5664205	5664207	plat
chr3	5785621	5785623	pmex
chr3	5792239	5792241	pmex
chr3	5845305	5845307	pmex
chr3	5901004	5901006	pmex
chr3	5944373	5944375	plat
chr3	6022002	6022004	pmex
chr3	6083737	6083739	plat
chr3	6086545	6086547	pmex
chr3	6127334	6127336	pmex
chr3	6170420	6170422	pmex
chr3	6171517	6171519	plat
chr3	6207292	6207294	plat
chr3	6341700	6341702	pmex
chr3	6352698	6430729	pmex
chr3	6593224	6593226	mix
chr3	6728609	6728611	plat
chr3	6760643	6760645	pmex
chr3	6767083	6767085	pmex
chr3	6801035	6801037	pmex
chr3	6834294	6834296	pmex
chr3	6871528	6871530	plat
chr3	6907881	6907883	plat
chr3	6907882	6907884	plat
chr3	6987094	6987096	pmex
chr3	7044883	7044885	pmex
chr3	7053444	7053446	mix
chr3	7163008	7163010	plat
chr3	7164248	7164250	pmex
chr3	7174947	7174949	plat
chr3	7199199	7199201	pmex
chr3	7222119	7222121	pmex
chr3	7273652	7273654	pmex
chr3	7303226	7303228	plat
chr3	7303260	7303262	plat
chr3	7450242	7450244	plat
chr3	7486569	7486571	pmex
chr3	7536156	7536158	plat
chr3	7554790	7554792	pmex
chr3	7624428	7624430	plat
chr3	7696645	7696647	pmex
chr3	7728479	7728481	pmex
chr3	7747363	7747365	pmex
chr3	7813293	7813295	pmex
chr3	7890410	7890412	pmex
chr3	7890417	7890419	pmex
chr3	7950287	7950289	plat
chr3	7966734	7966736	plat
chr3	7977893	7977895	pmex
chr3	8038794	8038823	pmex
chr3	8062066	8062068	mix
chr3	8101645	8101647	plat
chr3	8101646	8101648	plat
chr3	8119920	8119922	plat
chr3	8140126	8140128	pmex
chr3	8174409	8174411	mix
chr3	8231468	8231470	pmex
chr3	8231471	8231473	pmex
chr3	8428570	8428572	pmex
chr3	8459014	8459016	pmex
chr3	8480943	8480945	plat
chr3	8481895	8481897	pmex
chr3	8486863	8486865	pmex
chr3	8835811	8835813	pmex
chr3	9070894	9070896	pmex
chr3	9190518	9190520	plat
chr3	9416511	9416513	plat
chr3	9439264	9439266	plat
chr3	9562737	9562739	pmex
chr3	9572443	9572445	plat
chr3	9577100	9577102	plat
chr3	9658130	9658132	plat
chr3	9658132	9658134	plat
chr3	9670462	9670464	pmex
chr3	9672227	9672229	pmex
chr3	9693740	9693742	pmex
chr3	9694392	9694394	pmex
chr3	9700051	9700053	pmex
chr3	9719818	9719820	pmex
chr3	9734904	9734906	pmex
chr3	9875696	9875698	pmex
chr3	9962759	9962761	plat
chr3	10001991	10001993	pmex
chr3	10010286	10010288	plat
chr3	10035271	10035273	pmex
chr3	10035278	10035280	pmex
chr3	10091214	10091216	plat
chr3	10109678	10109680	plat
chr3	10131272	10131274	plat
chr3	10241570	10241572	pmex
chr3	10256478	10256480	pmex
chr3	10258114	10258116	pmex
chr3	10298058	10298060	plat
chr3	10298059	10298061	plat
chr3	10321410	10321412	plat
chr3	10325779	10325781	plat
chr3	10338191	10338193	plat
chr3	10375177	10375179	pmex
chr3	10411093	10411095	plat
chr3	10463817	10463819	plat
chr3	10512615	10512617	pmex
chr3	10560843	10560845	pmex
chr3	10695093	10695095	plat
chr3	10695100	10695102	plat
chr3	10861554	10861556	plat
chr3	10901125	10901127	pmex
chr3	10918942	10918944	mix
chr3	10947989	10947991	plat
chr3	10975003	10975005	plat
chr3	11118195	11118197	pmex
chr3	11121119	11121121	pmex
chr3	11121120	11121122	pmex
chr3	11122756	11122758	pmex
chr3	11122757	11122759	pmex
chr3	11185307	11185309	pmex
chr3	11273252	11273254	pmex
chr3	11329090	11329092	pmex
chr3	11369969	11369971	pmex
chr3	11399586	11399588	pmex
chr3	11477294	11477296	pmex
chr3	11491940	11491942	pmex
chr3	11526233	11526235	pmex
chr3	11620616	11620618	pmex
chr3	11719548	11719550	plat
chr3	11735312	11735314	pmex
chr3	11971250	11971252	pmex
chr3	11977809	11977811	plat
chr3	11999552	11999554	pmex
chr3	12050226	12050228	plat
chr3	12052314	12052316	pmex
chr3	12061288	12061290	pmex
chr3	12076273	12076275	plat
chr3	12135358	12135360	plat
chr3	12139802	12139804	pmex
chr3	12231045	12231047	plat
chr3	12233154	12233156	pmex
chr3	12265183	12265185	plat
chr3	12352538	12352540	pmex
chr3	12389761	12389763	pmex
chr3	12425322	12425324	pmex
chr3	12456086	12456088	plat
chr3	12517737	12517739	plat
chr3	12580947	12580949	pmex
chr3	12599984	12599986	plat
chr3	12653763	12653765	pmex
chr3	12665736	12665738	plat
chr3	12694599	12694601	pmex
chr3	12741810	12741812	plat
chr3	12741824	12741826	plat
chr3	12743748	12743750	pmex
chr3	12743757	12743759	pmex
chr3	12801326	12801328	plat
chr3	13073926	13073928	pmex
chr3	13074645	13074647	plat
chr3	13090674	13090676	pmex
chr3	13141537	13165695	plat
chr3	13286909	13286911	pmex
chr3	13305855	13305857	plat
chr3	13335503	13335505	plat
chr3	13352279	13352281	pmex
chr3	13356399	13356401	pmex
chr3	13390476	13390478	pmex
chr3	13403251	13403253	plat
chr3	13545537	13545539	plat
chr3	13576320	13576322	pmex
chr3	13619924	13619926	plat
chr3	13680721	13680723	plat
chr3	13716739	13716741	plat
chr3	13717598	13717600	plat
chr3	13748984	13748986	pmex
chr3	13780963	13780965	pmex
chr3	13780969	13780971	pmex
chr3	13818680	13818682	pmex
chr3	13963738	13963740	pmex
chr3	13966559	13966561	pmex
chr3	14185267	14185269	plat
chr3	14185291	14185293	pmex
chr3	14210155	14210157	pmex
chr3	14371770	14371772	pmex
chr3	14443311	14443313	plat
chr3	14457891	14457893	plat
chr3	14510816	14510818	pmex
chr3	14514903	14514905	pmex
chr3	14518397	14518399	pmex
chr3	14576276	14576278	pmex
chr3	14646366	14646368	pmex
chr3	14655604	14655606	pmex
chr3	14655625	14655627	plat
chr3	14671223	14726054	pmex
chr3	14739466	14739468	plat
chr3	14794650	14794652	pmex
chr3	14800376	14800378	plat
chr3	14801292	14801294	pmex
chr3	14896654	14896656	pmex
chr3	14896661	14896663	pmex
chr3	14900623	14900625	plat
chr3	14957946	14957948	plat
chr3	15016769	15016771	pmex
chr3	15021212	15021214	pmex
chr3	15192319	15192321	pmex
chr3	15328894	15328896	pmex
chr3	15459407	15459409	plat
chr3	15500011	15500013	pmex
chr3	15570679	15570681	mix
chr3	15580369	15580371	pmex
chr3	15635957	15635959	pmex
chr3	15647737	15647739	pmex
chr3	15682284	15682286	pmex
chr3	15711132	15711134	pmex
chr3	15742758	15742760	plat
chr3	15899376	15899378	plat
chr3	15903151	15903153	pmex
chr3	16023121	16023123	plat
chr3	16062922	16062924	plat
chr3	16093980	16093982	pmex
chr3	16118273	16118275	pmex
chr3	16118313	16118315	plat
chr3	16359810	16359812	pmex
chr3	16359820	16359822	pmex
chr3	16373178	16373180	pmex
chr3	16381474	16381476	plat
chr3	16409592	16409594	pmex
chr3	16459073	16459075	plat
chr3	16477292	16477294	plat
chr3	16714239	16714241	pmex
chr3	16722053	16722055	pmex
chr3	16738976	16738978	pmex
chr3	16738990	16738992	pmex
chr3	16747707	16747709	pmex
chr3	16846363	16846365	pmex
chr3	16874374	16874376	plat
chr3	16877572	16877574	pmex
chr3	17005676	17005678	pmex
chr3	17008704	17008706	plat
chr3	17033283	17033285	plat
chr3	17069018	17069020	pmex
chr3	17070649	17070651	plat
chr3	17086014	17086016	pmex
chr3	17293506	17293508	pmex
chr3	17306806	17306808	plat
chr3	17514433	17514435	plat
chr3	17517130	17517132	plat
chr3	17517133	17517135	plat
chr3	17565300	17565302	plat
chr3	17609301	17609303	pmex
chr3	17620803	17620805	pmex
chr3	17621818	17621820	pmex
chr3	17701379	17701381	pmex
chr3	17937226	17937228	pmex
chr3	17937241	17937243	pmex
chr3	17948212	17948214	plat
chr3	17972207	17972209	pmex
chr3	17983825	17983827	pmex
chr3	17983827	17983829	pmex
chr3	17990587	17990589	pmex
chr3	17995971	17995973	plat
chr3	18069555	18069557	plat
chr3	18145939	18145941	plat
chr3	18197899	18197901	plat
chr3	18231503	18232077	pmex
chr3	18247393	18247395	pmex
chr3	18247397	18247399	pmex
chr3	18271912	18271914	pmex
chr3	18275153	18275155	pmex
chr3	18306085	18306087	pmex
chr3	18332634	18332636	pmex
chr3	18349191	18349193	pmex
chr3	18403513	18403515	pmex
chr3	18404028	18404030	pmex
chr3	18546016	18546018	plat
chr3	18644573	18644575	pmex
chr3	18645651	18645653	pmex
chr3	18650407	18650409	pmex
chr3	18650408	18650410	pmex
chr3	18653266	18653268	pmex
chr3	18665883	18665885	pmex
chr3	18710948	18710950	pmex
chr3	18747899	18747901	pmex
chr3	18820434	18820436	plat
chr3	18820437	18820439	plat
chr3	18883686	18883688	pmex
chr3	18889525	18889527	pmex
chr3	18971507	18971509	plat
chr3	19012765	19012767	plat
chr3	19057927	19057929	pmex
chr3	19145146	19145148	pmex
chr3	19182254	19182256	pmex
chr3	19182256	19182258	pmex
chr3	19227825	19227827	plat
chr3	19240604	19240606	plat
chr3	19249408	19307440	pmex
chr3	19828406	19828408	pmex
chr3	19939723	19939725	pmex
chr3	19951803	19951805	pmex
chr3	19980679	19980681	plat
chr3	20046509	20046511	pmex
chr3	20056177	20056179	pmex
chr3	20062516	20062518	pmex
chr3	20074598	20074600	plat
chr3	20084838	20084840	pmex
chr3	20096376	20096378	pmex
chr3	20103625	20103627	pmex
chr3	20103627	20103629	pmex
chr3	20131307	20131309	pmex
chr3	20149584	20149586	pmex
chr3	20157645	20157647	pmex
chr3	20254964	20254966	pmex
chr3	20259316	20259318	pmex
chr3	20366595	20366597	pmex
chr3	20407392	20407394	plat
chr3	20417462	20417464	pmex
chr3	20465528	20465530	pmex
chr3	20476911	20476913	pmex
chr3	20578359	20578361	pmex
chr3	20887303	20887305	pmex
chr3	20909405	20909407	plat
chr3	20995722	20995724	pmex
chr3	21007468	21007470	plat
chr3	21018124	21018126	mix
chr3	21038102	21038104	pmex
chr3	21187374	21187376	plat
chr3	21253693	21253695	plat
chr3	21311462	21311464	pmex
chr3	21352662	21352664	pmex
chr3	21352664	21352666	pmex
chr3	21481295	21481297	pmex
chr3	21483981	21483983	pmex
chr3	21491118	21491120	pmex
chr3	21495687	21495689	pmex
chr3	21511147	21511149	plat
chr3	21578505	21578507	pmex
chr3	21658196	21658198	pmex
chr3	21680830	21680832	pmex
chr3	21691427	21691429	pmex
chr3	21691669	21691671	plat
chr3	21896193	21896195	pmex
chr3	21912501	21912503	plat
chr3	21942267	21942269	plat
chr3	21952867	21952869	pmex
chr3	21966759	21966761	pmex
chr3	21969800	21969802	plat
chr3	21969803	21969805	plat
chr3	22070213	22070215	plat
chr3	22076360	22076362	plat
chr3	22088961	22088963	plat
chr3	22117781	22117783	pmex
chr3	22120943	22120945	pmex
chr3	22130727	22130729	pmex
chr3	22137056	22137058	pmex
chr3	22214477	22214479	pmex
chr3	22261071	22261073	plat
chr3	22307949	22307951	plat
chr3	22393373	22393375	pmex
chr3	22500922	22500924	pmex
chr3	22612077	22612079	pmex
chr3	22616732	22616734	pmex
chr3	22641010	22641012	pmex
chr3	22716554	22716556	pmex
chr3	22716565	22716567	pmex
chr3	22716589	22716591	pmex
chr3	22731111	22731113	pmex
chr3	22748738	22748740	pmex
chr3	22777249	22777251	pmex
chr3	22777255	22777257	pmex
chr3	22919828	22919830	plat
chr3	22979322	22979324	mix
chr3	22988148	22988150	plat
chr3	23041818	23041820	plat
chr3	23048125	23048154	plat
chr3	23049160	23049162	pmex
chr3	23061267	23061269	pmex
chr3	23081825	23081827	pmex
chr3	23125628	23125630	pmex
chr3	23135049	23135051	pmex
chr3	23186494	23186496	pmex
chr3	23186498	23186500	pmex
chr3	23206178	23206180	pmex
chr3	23229432	23229434	pmex
chr3	23247143	23247145	pmex
chr3	23276498	23276500	pmex
chr3	23297301	23297303	pmex
chr3	23326764	23326766	pmex
chr3	23364511	23364513	plat
chr3	23367671	23367673	pmex
chr3	23367827	23367829	pmex
chr3	23402004	23402006	pmex
chr3	23414611	23414613	plat
chr3	23417908	23417910	pmex
chr3	23473367	23473369	pmex
chr3	23493285	23493287	pmex
chr3	23506297	23506299	pmex
chr3	23600954	23600987	plat
chr3	23638524	23638526	pmex
chr3	23640858	23640860	pmex
chr3	23641199	23641201	plat
chr3	23705321	23705323	pmex
chr3	23705882	23705884	plat
chr3	23796458	23796460	pmex
chr3	23817834	23817836	plat
chr3	23863130	23863132	plat
chr3	23878117	23878119	pmex
chr3	23878119	23878121	pmex
chr3	23916407	23916409	plat
chr3	23920737	23920739	pmex
chr3	23922996	23922998	plat
chr3	23934149	23934151	pmex
chr3	23949878	23949880	pmex
chr3	23972744	23972746	pmex
chr3	24002069	24002071	plat
chr3	24076529	24076531	plat
chr3	24156609	24156611	pmex
chr3	24178128	24178130	plat
chr3	24185799	24185801	pmex
chr3	24214006	24214008	plat
chr3	24230047	24230049	plat
chr3	24264706	24264708	pmex
chr3	24298801	24309560	pmex
chr3	24427903	24427905	pmex
chr3	24577291	24577293	pmex
chr3	24604464	24604874	pmex
chr3	24614634	24614636	plat
chr3	24622841	24622843	plat
chr3	24626472	24626474	plat
chr3	24636511	24636513	plat
chr3	24645368	24645370	plat
chr3	24647319	24647321	plat
chr3	24648883	24648885	pmex
chr3	24661729	24661731	pmex
chr3	24662437	24662439	plat
chr3	24662441	24662443	plat
chr3	24671910	24671912	plat
chr3	24704145	24704147	pmex
chr3	24708057	24708059	pmex
chr3	24719215	24719217	plat
chr3	24742301	24742303	plat
chr3	24756109	24756111	plat
chr3	24756288	24756290	plat
chr3	24771223	24771225	pmex
chr3	24790856	24790858	plat
chr3	24801807	24801809	pmex
chr3	24815402	24815404	pmex
chr3	24842345	24842347	plat
chr3	24911077	24911079	pmex
chr3	24911087	24911089	pmex
chr3	24977277	24977279	pmex
chr3	24989508	24989510	plat
chr3	25006811	25006813	plat
chr3	25026906	25026908	pmex
chr3	25039093	25039095	pmex
chr3	25039094	25039096	pmex
chr3	25131577	25131579	pmex
chr3	25132282	25132284	pmex
chr3	25134546	25134548	plat
chr3	25154696	25154698	pmex
chr3	25169552	25169554	pmex
chr3	25206801	25206803	plat
chr3	25267609	25267611	pmex
chr3	25290372	25293872	pmex
chr3	25322679	25322681	pmex
chr3	25346804	25346806	plat
chr3	25353942	25353944	pmex
chr3	25356045	25356047	pmex
chr3	25365527	25365529	pmex
chr3	25365536	25365538	pmex
chr3	25382623	25382625	pmex
chr3	25410994	25410996	pmex
chr3	25466426	25466428	plat
chr3	25499505	25499507	pmex
chr3	25569780	25569782	mix
chr3	25613964	25613966	pmex
chr3	25758237	25769683	pmex
chr3	25793538	25793540	plat
chr3	25813148	25813150	pmex
chr3	25846850	25846852	pmex
chr3	25846853	25846855	pmex
chr3	25883914	25883916	plat
chr3	25912822	25912875	pmex
chr3	25913492	25913494	pmex
chr3	25933987	25933989	pmex
chr3	25934001	25934003	pmex
chr3	26017677	26017679	plat
chr3	26067946	26067948	pmex
chr3	26077194	26077196	pmex
chr3	26133430	26133432	pmex
chr3	26133448	26133450	pmex
chr3	26278443	26278445	pmex
chr3	26350580	26355620	pmex
chr3	26416908	26416910	plat
chr3	26529416	26529418	pmex
chr3	26621921	26621923	pmex
chr3	26639514	26639516	plat
chr3	26670075	26670077	plat
chr3	26701794	26701796	plat
chr3	26722230	26722232	pmex
chr3	26741790	26741792	plat
chr3	26748730	26748732	pmex
chr3	26752621	26752623	pmex
chr3	26753359	26753361	pmex
chr3	26765648	26765650	plat
chr3	26911165	26911167	pmex
chr3	26920993	26920995	pmex
chr3	26929198	26929200	pmex
chr3	27004287	27004289	plat
chr3	27004288	27004290	plat
chr3	27146170	27146172	pmex
chr3	27177886	27177888	pmex
chr3	27180835	27180837	plat
chr3	27205664	27205666	pmex
chr3	27223898	27223900	plat
chr3	27228031	27228033	mix
chr3	27250416	27250418	pmex
chr3	27279084	27279086	plat
chr3	27675799	27675801	pmex
chr3	27706109	27706111	pmex
chr3	27741557	27741559	plat
chr3	27750924	27750926	plat
chr3	27827970	27827972	plat
chr3	27843313	27843315	mix
chr3	27863741	27863743	pmex
chr3	27873339	27873341	pmex
chr3	27909093	27909095	pmex
chr3	27909106	27909108	pmex
chr3	27981793	27981795	pmex
chr3	27984836	27984838	plat
chr3	27999006	28046140	plat
chr3	28046245	28046247	mix
chr3	28049263	28070421	plat
chr3	28079691	28105761	plat
chr3	28106287	28106289	plat
chr3	28106325	28106327	plat
chr3	28148356	28210776	plat
chr3	28211420	28211422	plat
chr3	28211473	28226476	plat
chr3	28235120	28235122	mix
chr3	28235907	28288143	plat
chr3	28312417	28312419	plat
chr3	28312421	28312423	plat
chr3	28317208	28317210	plat
chr3	28326431	28326433	mix
chr3	28336901	28352658	plat
chr3	28357267	28357269	plat
chr3	28366593	28372915	plat
chr3	28373136	28373138	mix
chr3	28373138	28373140	mix
chr3	28380527	28380529	plat
chr3	28387697	28387699	plat
chr3	28397740	28397742	plat
chr3	28401267	28512510	plat
chr3	28513821	28513849	mix
chr3	28515628	28527839	plat
chr3	28539460	28539462	plat
chr3	28549727	28606856	plat
chr3	28613248	28613250	mix
chr3	28614349	28614351	plat
chr3	28623064	28623066	mix
chr3	28627626	28708691	plat
chr3	28710047	28710049	plat
chr3	28715443	28715445	mix
chr3	28717006	28780563	plat
chr3	28795284	28795286	pmex
chr3	28802559	28802561	plat
chr3	28805014	28805016	mix
chr3	28805514	28805516	mix
chr3	28809988	28867229	plat
chr3	28875891	28875893	plat
chr3	28876462	29129361	plat
chr3	29133575	29133577	mix
chr3	29183179	29250541	plat
chr3	29253607	29253609	mix
chr3	29253679	29306951	plat
chr3	29308498	29308500	plat
chr3	29310842	29346403	plat
chr3	29358179	29358181	mix
chr3	29358463	29428686	plat
chr3	29428982	29428984	mix
chr3	29443000	29443002	mix
chr3	29447732	29464534	plat
chr3	29469193	29469195	mix
chr3	29469423	29494472	plat
chr3	29498528	29498530	pmex
chr3	29498585	29498587	pmex
chr3	29499487	29531682	plat
chr3	29540528	29540530	mix
chr3	29658366	29658368	plat
chr3	29724601	29724603	mix
chr3	29724606	29724608	mix
chr3	29728300	29759470	plat
chr3	29759752	29759754	mix
chr3	29759773	29759775	mix
chr3	29761188	29761190	plat
chr3	29763439	29763441	plat
chr3	29771881	29771883	mix
chr3	29773778	29780970	plat
chr3	29781245	29781247	mix
chr3	29781256	29896900	plat
chr3	29899400	29899402	mix
chr3	29901543	29911196	plat
chr3	29911613	29911615	plat
chr3	29912064	29912066	plat
chr3	29917846	29917848	mix
chr3	29917878	30030967	plat
chr3	30042010	30042012	mix
chr3	30072222	30072224	mix
chr3	30094624	30297243	plat
chr3	30297398	30297400	mix
chr3	30299440	30299445	plat
chr3	30307870	30307872	plat
chr3	30307896	30307898	mix
chr3	30310831	30310833	mix
chr3	30313353	30313355	mix
chr3	30313408	30374592	plat
chr3	30376427	30376429	mix
chr3	30376776	30376778	plat
chr3	30403462	30403464	mix
chr3	30428667	30428669	mix
chr3	30467870	30467872	mix
chr3	30492832	30670979	plat
chr3	30682795	30682820	plat
chr3	30698147	30760464	plat
chr3	30785808	30785810	mix
chr3	30785812	30817484	plat
chr3	30831504	30831506	mix
chr3	30838551	30838564	plat
chr3	30903020	30903022	mix
chr3	30928530	31184015	plat
chr3	31192798	31192800	plat
chr3	31211163	31211165	mix
